Variable,RMSE,Bias,EF
POMSoil155,1.1495306118467217,0.31158484736995345,-0.07908169904453777
MAOMSoil155,1.645492911938294,0.5124982453875733,-0.10724493748420105
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.011842476974198067,-0.010180269014012179,-0.21712673118688341
bactSoil155,4.7558935974749454,-4.719622761557048,-90.31701500716889
fungiSoil155,0.1994485899236656,-0.19038932990380025,-12.346259037668073
bactSubstrate155,1.1126535309445273,0.894483275010092,-698.2681743499622
fungiSubstrate155,0.0372169484856658,-0.026504512664069967,-0.7125753043897756
respSoil1,0.07340124196909935,0.048264771873541126,-0.6392459803792003
respSoil15,0.04754240121484569,-0.0338821326237682,-1.0352025091577235
respSoil29,0.07229874000493769,0.03181308442701262,-0.24122585835663424
respSoil43,0.09556854424795463,-0.018194532372463323,-0.03949609813821153
respSoil71,0.09671109715743215,-0.028960053772820172,-0.10062249177528271
respSoil99,0.06624386630065254,-0.01257395700606872,-0.03790079099107979
respSoil127,0.04910837320639738,0.03460387597750532,-0.9999582732172214
respSoil155,0.04217413841789282,0.01431794655005764,-0.14140353425321317
respSubstrate1,0.06956140517840097,-0.05942383503009145,-2.6953043550639557
respSubstrate15,0.07816191007759213,-0.06711287152055352,-2.7940347223838318
respSubstrate29,0.0698003849674976,-0.059843988400897184,-2.750579616363398
respSubstrate43,0.07658464281026596,-0.0659786595204773,-2.84476447132989
respSubstrate71,0.07828001496904737,-0.06698744738518692,-2.684491512809356
respSubstrate99,0.0854316363850677,-0.07176671154951311,-2.338621326036036
respSubstrate127,0.0871790384624645,-0.07470580470588888,-2.6771072534372737
respSubstrate155,0.1055446013393141,-0.09094824588645407,-2.796764142443556
Mean EF,,,-34.57032382192894
