Variable,RMSE,Bias,EF
POMSoil155,1.5956439892307868,1.1278770059713066,-1.0791472410917793
MAOMSoil155,1.7705136996754547,0.8383044450510786,-0.28188850934528964
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.003471102370649107,-0.0023520614725301863,0.8954351913286597
bactSoil155,5.797585535568685,-5.775608290498672,-134.70060282397299
fungiSoil155,0.07559503807701821,-0.048609146569642596,-0.9172740295628057
bactSubstrate155,0.06212666798765686,-0.01421568770330572,-1.1801179244660749
fungiSubstrate155,0.03810546598644696,-0.027403953672268767,-0.7953234697767888
respSoil1,0.06027156828214263,-0.022096848830090922,-0.10525450771157852
respSoil15,0.3403120152753267,-0.33837023247279785,-103.27974717338604
respSoil29,0.2920465325681461,-0.2842069941581028,-19.25319135070606
respSoil43,0.34545912649432,-0.33182999079695363,-12.582704839712294
respSoil71,0.35342733723834235,-0.33734835801596763,-13.698940789780783
respSoil99,0.32451291356174433,-0.3175221176561399,-23.907404069071244
respSoil127,0.2714080926586433,-0.2679069194494408,-60.08793229748858
respSoil155,0.2911876128033333,-0.2863185755167086,-53.41173407464855
respSubstrate1,0.06953288004256339,-0.0593993276423883,-2.6922742999405935
respSubstrate15,0.07809705433233474,-0.06705788059391793,-2.787741046561547
respSubstrate29,0.06982102368335522,-0.05986706094170099,-2.7527979018639352
respSubstrate43,0.07664739310799544,-0.06603833147623081,-2.851067535383285
respSubstrate71,0.07841676121487179,-0.06711032361668914,-2.6973755281777767
respSubstrate99,0.08559449785045137,-0.07195413098184775,-2.35136253183316
respSubstrate127,0.08743318869125087,-0.07495870681833558,-2.698578007873627
respSubstrate155,0.10589709297628237,-0.09126793981360062,-2.822166909132928
Mean EF,,,-18.702615141392215
