Variable,RMSE,Bias,EF
POMSoil155,1.1391270310267905,0.27024271121370874,-0.05963808810045901
MAOMSoil155,1.6557425999653719,0.5429574047981953,-0.12108183825889007
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.004565985504462686,0.0032831042032373803,0.8190661770106018
bactSoil155,5.690837748744067,-5.667820518184609,-129.74944516698685
fungiSoil155,0.202088731667339,-0.19350361357848925,-12.701931933530336
bactSubstrate155,0.2404757207160053,0.15558573131698145,-31.663771724505374
fungiSubstrate155,0.038310842330704455,-0.027667987494984208,-0.8147280667301686
respSoil1,0.16829627770844072,0.15822919368595353,-7.617600002052205
respSoil15,0.04613259573917589,-0.03182809462968988,-0.9162897970196386
respSoil29,0.07351020566416469,0.03443000334809963,-0.2831712868134022
respSoil43,0.09480799421805655,-0.01339192568704603,-0.023016973598088075
respSoil71,0.09504013662061687,-0.022215256105140573,-0.0629182576663212
respSoil99,0.06522792304626308,-0.005247447840013459,-0.006309561834211941
respSoil127,0.05465154256410995,0.04208781492949781,-1.4769354486919637
respSoil155,0.04531089019352217,0.02181757647157859,-0.31750406525168584
respSubstrate1,0.06960005223065867,-0.05945755612409339,-2.699411583553659
respSubstrate15,0.0780860122521819,-0.06704764309462245,-2.786670030917674
respSubstrate29,0.06964439145498258,-0.059711225100381085,-2.733834370026716
respSubstrate43,0.07642107115243506,-0.0658400403562658,-2.8283584956638625
respSubstrate71,0.07807828872756724,-0.06681288559679877,-2.6655262394214336
respSubstrate99,0.08514531306367648,-0.07155463587555161,-2.316280111463204
respSubstrate127,0.08687222579606284,-0.07446871975825703,-2.6512708168102606
respSubstrate155,0.10524392386548564,-0.09069951776421674,-2.7751623678646533
Mean EF,,,-8.719806740541857
