Variable,RMSE,Bias,EF
POMSoil155,1.182113345164063,0.4281602493794841,-0.1411204425325503
MAOMSoil155,1.8135126021699015,0.9159033508539665,-0.3449087751253883
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.03670428979089633,0.0317670231331055,-10.69188009914251
MB155,140.15200595742533,-138.99515529024035,-59.71708687178198
FB155,0.49465885453128244,0.4639392291214085,-11.074163545399822
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.28902257212286253,0.2836434222741941,-24.41562734304153
respSoil15,0.07491671168583974,-0.0705876681697247,-4.053622729257392
respSoil29,0.08277818557294933,-0.0497577568536228,-0.6271259182907469
respSoil43,0.15461811316639187,-0.12146264139818064,-1.7209067659172996
respSoil71,0.18856723335335993,-0.1645259580836995,-3.1842557483101572
respSoil99,0.1808046290415577,-0.1686374669334636,-6.73185301873986
respSoil127,0.13930283373373226,-0.1348252757134681,-15.092730615356654
respSoil155,0.168658187639855,-0.16389534592534044,-17.25415076707524
respSubstrate1,0.03066654862184829,-0.024605831964562862,0.28180343634015315
respSubstrate15,0.06108285176299858,-0.052149804749962655,-1.317125639170425
respSubstrate29,0.058348003762617354,-0.04980456644767726,-1.6208052967768762
respSubstrate43,0.06760361859407998,-0.05815287114880302,-1.9958926239134707
respSubstrate71,0.07124869609119464,-0.06081611497388086,-2.0523167646685367
respSubstrate99,0.07892603035106342,-0.06591585375278305,-1.849510314777139
respSubstrate127,0.08053575222108028,-0.0688638859099734,-2.1380480340152763
respSubstrate155,0.09884990632697893,-0.0851085580616863,-2.330382346945583
Mean EF,,,-7.767967361234198
