Variable,RMSE,Bias,EF
POMSoil155,1.5912691817542028,1.1194000197525698,-1.0677619950116144
MAOMSoil155,1.768590618859014,0.8350393154710405,-0.2791053211659982
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.0036116403700026892,-0.0024942017156518903,0.8867965401642954
bactSoil155,5.797649924597077,-5.775669963385198,-134.70361707134722
fungiSoil155,0.07689515792510423,-0.050556383143541314,-0.9837895388065099
bactSubstrate155,0.062028762352166734,-0.014548945967873195,-1.1732520276546987
fungiSubstrate155,0.03806979157595288,-0.02736422370316815,-0.7919634727652753
respSoil1,0.058094025755668556,-0.01527689179221583,-0.026834038215661327
respSoil15,0.3363149694229865,-0.33431423541724664,-100.84455158589716
respSoil29,0.28962748209658845,-0.28165361088186036,-18.919062520790565
respSoil43,0.3431015646820649,-0.32928233355830405,-12.397948973640748
respSoil71,0.3511885257373625,-0.3345758885882061,-13.51330756528682
respSoil99,0.32177125185468014,-0.3145978259605897,-23.48831929684152
respSoil127,0.2686808191441374,-0.2648855814570375,-58.86640325934044
respSoil155,0.28850919170365336,-0.28323277931718355,-52.415350547823145
respSubstrate1,0.06953220747712865,-0.059398743460588946,-2.692202872320792
respSubstrate15,0.07809678782312654,-0.06705765911988713,-2.787715194981014
respSubstrate29,0.06982178527391895,-0.05986774213951147,-2.7528797715045283
respSubstrate43,0.07664895693828694,-0.0660397034702806,-2.851224682998087
respSubstrate71,0.07841925218130745,-0.06711250623741202,-2.697610431646879
respSubstrate99,0.08559723702526544,-0.07195665664679718,-2.351577034282689
respSubstrate127,0.08743612982333457,-0.07496129171313273,-2.6988268422022474
respSubstrate155,0.10589990615284525,-0.09127037062197571,-2.822369985022665
Mean EF,,,-18.460935383859837
