Variable,RMSE,Bias,EF
POMSoil155,1.1418058796998796,0.28131460660761914,-0.06462778238953337
MAOMSoil155,1.6424522696136796,0.5021533205028224,-0.10315664859986051
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.008942298215841422,-0.007661507473141839,0.30601673023931497
bactSoil155,1.401602954093949,0.3002467453360755,-6.931173595235408
fungiSoil155,0.13506119587827778,-0.12143065016853727,-5.120103840200965
bactSubstrate155,3.0575401533991657,2.4953678740776972,-5279.416750930336
fungiSubstrate155,0.03564678777583516,-0.024812075973033327,-0.5711185474190592
respSoil1,0.10765681466056819,0.09091449205148275,-2.5263089734085087
respSoil15,0.0421475870841028,-0.02555055529076456,-0.5995242811846073
respSoil29,0.07759956329705622,0.042221581008323794,-0.4299073935975497
respSoil43,0.09456640555986293,-0.0069534706100350535,-0.01780993576389922
respSoil71,0.09388063907620456,-0.017254666158174035,-0.03714108287713924
respSoil99,0.06519672878478033,-0.0009194304618066696,-0.005347287520243604
respSoil127,0.058000939699166226,0.046090283080288855,-1.7898438686440654
respSoil155,0.047607973701273905,0.02562207735759665,-0.4544746940978288
respSubstrate1,0.06844682543851831,-0.05844485830101013,-2.5778336289085546
respSubstrate15,0.07667507972242317,-0.06581450253901006,-2.6510639998324628
respSubstrate29,0.06817232165688834,-0.05842156964943942,-2.577658820167263
respSubstrate43,0.07489850459156285,-0.06451286831713504,-2.6773303951227825
respSubstrate71,0.0765686574777764,-0.06548869910518157,-2.52515181577617
respSubstrate99,0.08364056066165142,-0.07019871895434689,-2.2001002499316646
respSubstrate127,0.0852115984000686,-0.07300986288877356,-2.513011503587551
respSubstrate155,0.10338123026995884,-0.08907733175810041,-2.64271306903116
Mean EF,,,-221.70623780569363
