Variable,RMSE,Bias,EF
POMSoil155,1.642148958168554,1.1937402440669078,-1.2021066244542529
MAOMSoil155,1.782465162603323,0.8610719763381667,-0.299253132548879
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.00317108176253101,-0.0021993295722854485,0.9127298780926456
bactSoil155,5.830473447600845,-5.809083356208308,-136.2445448027357
fungiSoil155,0.05858106150756096,-0.007192954423898468,-0.15136250778069793
bactSubstrate155,0.05954748398586376,-0.04101256812753494,-1.0028604667956191
fungiSubstrate155,0.037891392118507235,-0.02715880291146679,-0.7752081264981652
respSoil1,0.11620379883650922,0.10178750596338045,-3.1084495881988765
respSoil15,0.37384615119251274,-0.37214593467395307,-124.8436283888555
respSoil29,0.31638745760533565,-0.3094009616794103,-22.769928459353565
respSoil43,0.36973702408088177,-0.35715926169910833,-14.558896970256978
respSoil71,0.3769419995446591,-0.3627266984366565,-15.7199441759299
respSoil99,0.34830168407679807,-0.34237412958058616,-27.69297947380352
respSoil127,0.2947299597371928,-0.2919092451655498,-71.03746289927491
respSoil155,0.3130635601971798,-0.3092773140223142,-61.8943762464671
respSubstrate1,0.06953279060710939,-0.059399250066869844,-2.6922648016998845
respSubstrate15,0.07822961506668924,-0.06717300680455306,-2.800610465830542
respSubstrate29,0.06998007651688283,-0.06000355558792734,-2.769915181789803
respSubstrate43,0.0768560142044176,-0.06621659850908357,-2.872059959956894
respSubstrate71,0.07870101928749285,-0.06735636261406583,-2.7242298322985685
respSubstrate99,0.08595019515395473,-0.07225070906802901,-2.3792743143796415
respSubstrate127,0.08783981400930116,-0.07529404177579273,-2.733059939868563
respSubstrate155,0.10632966669336628,-0.09163383949671781,-2.853456641127006
Mean EF,,,-21.04319645187775
