Variable,RMSE,Bias,EF
POMSoil155,0.888492114960609,0.28615236569220914,-0.10630452239505006
MAOMSoil155,1.1268798859305948,0.19802612451616586,-0.02913131661719337
POMSubstrate155,0.006225811104875242,-0.005342800125,-2.7944125586979527
MAOMSubstrate155,0.006522624212939683,-0.00556705005769345,0.6225053907612421
MB155,117.00795089902286,115.60771767466663,-41.20740021963854
FB155,0.2680510053695806,-0.22257418891804248,-2.376400930270988
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.22448726594089016,-0.219474849896843,-13.167449706401461
respSoil15,0.22572562818943018,-0.22449205290048224,-39.810494833646835
respSoil29,0.08421571347174013,-0.06474349157502543,-0.5226628916236236
respSoil43,0.06990478220131482,-0.027711484583832442,0.47443966114120495
respSoil71,0.08205401150496813,-0.018753207133232558,0.13755151143808186
respSoil99,0.07189782774746913,0.028592919854392974,-0.1933570499687729
respSoil127,0.10433156219396147,0.09751532694281961,-7.246229333864935
respSoil155,0.10641361795394548,0.09779442643970578,-5.8495750478114985
respSubstrate1,0.011950976390657495,0.0015738407409149942,0.8957810201052288
respSubstrate15,0.06290979505814417,-0.05384904136710704,-1.4854813506573006
respSubstrate29,0.05854969761794893,-0.04999818271886289,-1.6371249827823058
respSubstrate43,0.06450392431214484,-0.05550063584457367,-1.721324163060098
respSubstrate71,0.06500796020105834,-0.05584936470746835,-1.4544560268249467
respSubstrate99,0.0656125542966016,-0.05336293973737285,-0.9484529604138008
respSubstrate127,0.06403343138536209,-0.05432694012295955,-1.0155096988534824
respSubstrate155,0.07978147542670434,-0.06842139669762444,-1.2280242793647251
PE1,0.04504022774689028,-0.00500200555798462,0.30337109923207983
PE15,0.02174778424986155,-0.0030815810896755664,0.5846701297582713
PE29,0.0498856026290887,0.012248440477793679,0.3324491526130352
PE43,0.05554482530393036,-0.030374343957777973,0.46085481078577917
PE71,0.07288887303524601,0.028481556894336985,0.07141932783005778
PE99,0.06613431454664012,-0.017002182013326626,-0.07606511767998803
PE127,0.04913196490867699,-0.0335682747741629,-0.9610140877105171
PE155,0.0603702228668321,-0.046735885176079094,-1.6764981346324421
Mean EF,,,-4.054144236975049
