Variable,RMSE,Bias,EF
POMSoil155,1.0826868950221813,-0.025792288769718546,0.042764039799044085
MAOMSoil155,1.7618130743255676,0.8119399403095677,-0.2693206007650435
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.02212603466899262,0.01912871432749208,-3.2487177380525516
MB155,23.043874786392006,6.514637169948,-0.6414335419953425
FB155,0.26745597831967627,-0.22200419292871426,-2.5298000018806266
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.1448692873649407,0.13578787278099572,-5.385427204651892
respSoil15,0.06316068551140479,0.055105045461892585,-2.592022710025605
respSoil29,0.12497060152829552,0.10632473534324763,-2.7085580194822354
respSoil43,0.07515687055800668,0.022421968542807452,0.35711943195671403
respSoil71,0.08780168848826814,-0.0382644218561949,0.09282411173303762
respSoil99,0.08961553365338686,-0.06347667997812803,-0.8994640994400136
respSoil127,0.048233773650420815,-0.03231223674700966,-0.9293557841597766
respSoil155,0.07080113114940163,-0.05779978802008372,-2.2168230146278596
respSubstrate1,0.061979451213473744,-0.05271194988553006,-1.93365456057531
respSubstrate15,0.07235203645744834,-0.06198648128361982,-2.250966485867738
respSubstrate29,0.06398736963323312,-0.05467894728920438,-2.1518915702874963
respSubstrate43,0.07044415118130717,-0.06058009684123966,-2.2529413931109947
respSubstrate71,0.07114483186619196,-0.06070970234513005,-2.043424098368556
respSubstrate99,0.07742173773816022,-0.06454438965457251,-1.7419248199129203
respSubstrate127,0.07754995974467956,-0.0662472947866147,-1.9096804869893962
respSubstrate155,0.09448317689256251,-0.08130537181921796,-2.0426398339258056
PE_1,0.05794482197459888,-0.03403722316949443,-0.14319817936016066
PE_15,0.04030768545394013,0.02762929599667712,-0.5940753865578194
PE_29,0.06327818347491046,0.025776491008702627,-0.23651175192376006
PE_43,0.06392439893782025,-0.04253052421993041,0.3095077869525631
PE_71,0.07426054110017127,0.03799397379305961,0.12799338563218643
PE_99,0.0652006219066571,-0.021535465343242292,-0.059154010339440344
PE_127,0.049829972013968354,-0.03570862933805672,-1.1947560086339366
PE_155,0.06269203373944239,-0.049211285857474016,-1.8176886957942555
Mean EF,,,-1.4562264321303025
