Variable,RMSE,Bias,EF
POMSoil155,1.6412662099822999,1.1906911407912772,-1.1997397464201334
MAOMSoil155,1.7817024922677074,0.8599340243631506,-0.2981415373795395
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.003517956772411636,-0.0025581720518270726,0.8925932191930368
bactSoil155,5.830065618336401,-5.808669164512252,-136.22534554398405
fungiSoil155,0.07150035259956201,-0.041739440461578896,-0.7151968733301912
bactSubstrate155,0.05946328307637318,-0.040727320423452854,-0.9972003303750474
fungiSubstrate155,0.03811881159424064,-0.02741007420085495,-0.7965812357139359
respSoil1,0.11489657293864615,0.10030082011942183,-3.0165341212093164
respSoil15,0.37232514372969544,-0.3705993398563423,-123.8217121825491
respSoil29,0.3158265555984598,-0.3087940068881746,-22.685722957388776
respSoil43,0.36925373815660734,-0.3565933339555092,-14.518249260748311
respSoil71,0.3765058350786813,-0.36200708267664705,-15.681272834852386
respSoil99,0.3474675429659166,-0.34149727432399934,-27.55571149416801
respSoil127,0.29385474376865106,-0.290892256237747,-70.61026014556087
respSoil155,0.312129955143461,-0.308143351298532,-61.519813627050034
respSubstrate1,0.06953178268491046,-0.05939837433123242,-2.692157759003838
respSubstrate15,0.07822731710618792,-0.06717102898693582,-2.80038718659159
respSubstrate29,0.06997768672648434,-0.06000160228982564,-2.769657704126989
respSubstrate43,0.07685308245878777,-0.06621417913899216,-2.8717645587844793
respSubstrate71,0.0786975154011431,-0.0673533224776292,-2.723898223185898
respSubstrate99,0.08594479836258889,-0.0722468161365561,-2.3788499601160096
respSubstrate127,0.08783355255830644,-0.07528911171341097,-2.7325277543432547
respSubstrate155,0.10632252337858362,-0.09162781955799768,-2.85293890172238
Mean EF,,,-20.974776768444382
