Variable,RMSE,Bias,EF
POMSoil155,1.1173529204564667,0.055971859606363715,-0.01951585023270863
MAOMSoil155,1.7555744369359139,0.7976862983860622,-0.2603471056132445
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.006213122045477295,-0.005264614251352273,0.6649802023270908
bactSoil155,128.8430232895841,-128.23534726922577,-105.26351217528114
fungiSoil155,14.401365608620047,-12.770598811518681,-3.687060945611429
bactSubstrate155,0.03167191951611418,0.012214557449651463,0.43340513786280643
fungiSubstrate155,5.331889367600797,-4.052554100854945,-1.3676935818813893
respSoil1,0.1023254478926681,0.06538395325247351,-2.185698120220665
respSoil15,0.07587784778749951,-0.05202356181909455,-4.184124368529264
respSoil29,0.0841259047146935,0.020264909481916022,-0.6805399960173679
respSoil43,0.12443842481167976,-0.0324638370821491,-0.7623896441250064
respSoil71,0.1113470438763343,-0.053236414809717345,-0.4589591974198892
respSoil99,0.09337162679488727,-0.0451195570282115,-1.0620270113708914
respSoil127,0.06296435542650866,-0.0037073734402344933,-2.2877543645040346
respSoil155,0.07510433021499317,-0.027848448965968463,-2.6197346043175953
respSubstrate1,0.012995991863253946,-0.005384733307144096,0.8710170271326746
respSubstrate15,0.01051318923812622,-0.0022323557939745915,0.9313595792437583
respSubstrate29,0.011062223721672221,0.004329151271507261,0.9057963721818447
respSubstrate43,0.008145951482473462,-0.0019359966811468578,0.9565019291698198
respSubstrate71,0.012580772953862597,-0.003162508579783234,0.9048321167431528
respSubstrate99,0.02291181642379483,-0.008152506358027582,0.7598687094288777
respSubstrate127,0.018248594229572083,-0.011287700569048816,0.8388831445638129
respSubstrate155,0.03372839659225857,-0.02771579965178068,0.6122668233144265
Mean EF,,,-4.991000735267101
