Variable,RMSE,Bias,EF
POMSoil155,1.28803619206959,0.6774938443385351,-0.35478187476210143
MAOMSoil155,1.7035534666132603,0.6759506130037263,-0.1867608438868391
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.001839761802740343,-0.001139253102789115,0.970625268995845
MB155,75.42302681005434,-72.99044703375216,-16.584102417823797
FB155,0.32496670951365464,-0.289097431498592,-4.211025819676433
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.14139109012483483,-0.13144348689820862,-5.082489900376876
respSoil15,0.2228804676198461,-0.21994637324984714,-43.72902426090956
respSoil29,0.15601725642906064,-0.14214040157761557,-4.780090395201827
respSoil43,0.2101245374098111,-0.19465978181740795,-4.025120297534156
respSoil71,0.2373079558206649,-0.21868826243366205,-5.626899123864513
respSoil99,0.20267396849575323,-0.1918807063089389,-8.715394536205663
respSoil127,0.1424662092226724,-0.13800982898760977,-15.831916834262334
respSoil155,0.159114432494265,-0.15391815594792252,-15.246728504879112
respSubstrate1,0.032534524534286666,-0.026223971572380267,0.19164440326208532
respSubstrate15,0.06780149288841485,-0.058011670010894634,-1.8548907033713853
respSubstrate29,0.060143804914443745,-0.051339019570736666,-1.784611116608108
respSubstrate43,0.06541716976717182,-0.05622858295577241,-1.8052389438358807
respSubstrate71,0.06359716499925186,-0.054082262701928493,-1.431931136139402
respSubstrate99,0.06811892519199984,-0.05616002557713952,-1.1225859579461757
respSubstrate127,0.06743096502418988,-0.05734459829420059,-1.1998896589476202
respSubstrate155,0.08441168666578319,-0.07252023359577606,-1.4285482032018555
PE1,0.057449165806294535,-0.030594946080191514,-0.12372414394453513
PE15,0.04813877979624973,0.033307972425457376,-1.2736483174565487
PE29,0.05834557207224079,0.015482768575034283,-0.05125009084840615
PE43,0.09280498365145243,-0.07225788302068961,-0.45535209710117197
PE71,0.07967461634614492,0.005605295064545721,-0.003791519417639
PE99,0.06916743855471007,-0.0272013353451242,-0.19195270743560688
PE127,0.0485543684738907,-0.034381902213658735,-1.0838266109997
PE155,0.061332999342283735,-0.047943478691630716,-1.6968494258591784
Mean EF,,,-4.718124249783085
