Variable,RMSE,Bias,EF
POMSoil155,1.0779434239377723,0.01631409609603048,0.05113335585447365
MAOMSoil155,1.7263172238774547,0.7321858795600686,-0.21868896517054348
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.003752666898229642,0.0030447382284935127,0.8777832486385739
MB155,21.85450509107072,6.938164836533159,-0.47636670512700086
FB155,0.15953659172909315,-0.011967575821024696,-0.2559319208174138
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.051829090200224345,-0.0069528692956058544,0.1826943872078276
respSoil15,0.06719676068132346,-0.06064357596226455,-3.065763187808571
respSoil29,0.06912827916265679,0.026025208833506626,-0.13475171884397708
respSoil43,0.0745978345811647,-0.0205819602168478,0.3666476822395598
respSoil71,0.08289852735190532,-0.029397145458295117,0.19131498755048326
respSoil99,0.06893464513524275,-0.019172436009464493,-0.1239308382865556
respSoil127,0.039318653567690175,0.01832755044422902,-0.2820563502273301
respSoil155,0.0403890214566751,0.004129444324262102,-0.04682343678026535
respSubstrate1,0.060203619746986854,-0.05116540487764855,-1.7679531121488892
respSubstrate15,0.06890792926810674,-0.05897975261193905,-1.9488275263678334
respSubstrate29,0.06025997366830156,-0.05141735570398619,-1.795378550161053
respSubstrate43,0.06632403900578045,-0.056993837078643785,-1.8835553360269341
respSubstrate71,0.06625992316643839,-0.05641202615966133,-1.6398400674746902
respSubstrate99,0.07184205674949526,-0.05947752734210462,-1.3609523791976872
respSubstrate127,0.07145425437448778,-0.06088741265123636,-1.4702353457182116
respSubstrate155,0.08790437382366964,-0.07557120348579827,-1.633677181162997
PE_1,0.061414020577121614,-0.03851576195099716,-0.28418418933161416
PE_15,0.03545388136293223,0.022596261051739296,-0.23327721707123783
PE_29,0.06009923367074724,0.021988890127249257,-0.11539350221387079
PE_43,0.06552711676565864,-0.0449545372974806,0.27444958111976625
PE_71,0.07708592265085328,0.04591459892082701,0.060376845695272796
PE_99,0.06482603231143273,-0.005685209696162116,-0.04701889981351526
PE_127,0.046700591441073615,-0.032332401752099144,-0.9277456048612447
PE_155,0.06085131266914432,-0.0474563562454669,-1.6546556519966171
Mean EF,,,-0.7395393107185392
