Variable,RMSE,Bias,EF
POMSoil155,1.5731129382547049,1.1180812570365875,-1.020845218496087
MAOMSoil155,1.777592997539348,0.8448259669011922,-0.2921601195151313
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.01247864975862817,0.01074547172082172,-0.351406158239715
bactSoil155,5.135786174928833,-5.098292488649848,-105.48815807325902
fungiSoil155,0.06799753100114432,-0.03816477792104716,-0.5512575089330558
bactSubstrate155,2.1695453588049927,1.5726787202645653,-2657.6509946077013
fungiSubstrate155,0.03948772025458374,-0.02890987548237168,-0.9279345094571732
respSoil1,0.17039576221880492,-0.16045630782479714,-7.833949043480121
respSoil15,0.33274182233561117,-0.33100691680193495,-98.6919716808418
respSoil29,0.2746062132114242,-0.2667125957746537,-16.90647397979306
respSoil43,0.329495337403998,-0.3155959748274747,-11.356386064361676
respSoil71,0.3378765909736013,-0.3245768963607803,-12.433895648367008
respSoil99,0.3140787404183261,-0.30724984504497754,-22.331441942495967
respSoil127,0.2618173653087631,-0.25937805795700586,-55.846893356904665
respSoil155,0.28189892381391984,-0.2789412765597492,-49.995706227429196
respSubstrate1,0.06955866082782124,-0.05942121674525698,-2.6950127850309302
respSubstrate15,0.07692073457396617,-0.06604136018879495,-2.674496341961135
respSubstrate29,0.06746513154269353,-0.05785284372049767,-2.503817651606894
respSubstrate43,0.07318543269746931,-0.0630698092111028,-2.5110389525750203
respSubstrate71,0.07293045031114366,-0.06229059346846436,-2.1981111289395656
respSubstrate99,0.07804692488937365,-0.06569062874527518,-1.786386167289911
respSubstrate127,0.07885639908462505,-0.06771397445307062,-2.0085416700673333
respSubstrate155,0.09687772776732612,-0.08344099958642118,-2.1988174738198136
Mean EF,,,-127.62830283474248
