Variable,RMSE,Bias,EF
POMSoil155,1.591146532041943,1.1422897036156934,-1.067443254923016
MAOMSoil155,1.7677749620735042,0.8252454113829177,-0.2779257713696326
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.018082992550751128,-0.015616209171148423,-1.8378622408366034
bactSoil155,5.805329767619222,-5.783606781710614,-135.0633741289356
fungiSoil155,0.06263323394565902,-0.022537212172711728,-0.31615573891098525
bactSubstrate155,0.055329765139307915,-0.022050429359579776,-0.7291852219115844
fungiSubstrate155,0.03728807969097696,-0.026549505811937445,-0.7191279081336206
respSoil1,0.06748511551566698,-0.03558646038127131,-0.38564922087115905
respSoil15,0.35079330395191793,-0.34920218349910914,-109.8021005066181
respSoil29,0.2914372521867914,-0.28387192356317315,-19.168773295486368
respSoil43,0.34515992174939325,-0.3320851205441534,-12.559186863252847
respSoil71,0.3524773025775482,-0.339696502403234,-13.620023665770592
respSoil99,0.32859710584441576,-0.3216924113422161,-24.538298982182965
respSoil127,0.2758965742329313,-0.273445914867597,-62.12515467273679
respSoil155,0.29617221523145737,-0.29285869859575187,-55.2905383488611
respSubstrate1,0.0695787166043466,-0.059438824690583245,-2.697143850617775
respSubstrate15,0.07814961893141052,-0.06710271577340647,-2.792841574243855
respSubstrate29,0.06986542180714381,-0.05990275874272778,-2.7575721131736888
respSubstrate43,0.07670697868375646,-0.06608764339974312,-2.857057491757852
respSubstrate71,0.07851707806250753,-0.06719710039452875,-2.706841522429136
respSubstrate99,0.08576217707605739,-0.07207701445485781,-2.364506000647391
respSubstrate127,0.08762880703810062,-0.07511166875077217,-2.7151465237298082
respSubstrate155,0.10610873198527933,-0.09144492782423666,-2.8374596413704483
Mean EF,,,-19.25220584425104
