Variable,RMSE,Bias,EF
POMSoil155,1.083537240115856,0.10315191170559086,0.041259818112525104
MAOMSoil155,1.7310326271969863,0.7434078418237267,-0.22535571018274525
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.0020006005367895303,0.0013145975236544519,0.9652646671564626
MB155,27.868092313942174,-18.597986619429637,-1.400638524986563
FB155,0.16883682222244026,-0.04990327458755055,-0.40662981352712557
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.05156500235550845,-0.004370958585772919,0.1910020995182462
respSoil15,0.07203117279354783,-0.06597351127258073,-3.67182294883823
respSoil29,0.06568408073432638,0.015260871908393153,-0.024494449440128463
respSoil43,0.08001826848121923,-0.03548891596487648,0.27126232774348946
respSoil71,0.0924043256679793,-0.05025491754249574,-0.004778577830569564
respSoil99,0.07928418066296561,-0.0436267562977659,-0.4867487565455362
respSoil127,0.03582302899191241,-0.008753285414522268,-0.06422742993396358
respSoil155,0.04777359609016606,-0.025859926324580184,-0.4646121805093857
respSubstrate1,0.06019536708065646,-0.05115925943434045,-1.7671943063528697
respSubstrate15,0.06853703760984012,-0.05865608826628521,-1.917169278136778
respSubstrate29,0.0597578285291569,-0.05097775581606101,-1.7489849916018931
respSubstrate43,0.06573456380575483,-0.056480307366939056,-1.832526155448027
respSubstrate71,0.06554802967626686,-0.05578491551459848,-1.5834201564542632
respSubstrate99,0.07103642708990428,-0.05874710265811646,-1.3082983035949587
respSubstrate127,0.07054365739073996,-0.06008455159529395,-1.4076762714932727
respSubstrate155,0.08694571193486789,-0.07473503261815069,-1.5765460419871467
PE_1,0.06144702798552173,-0.03854331659285127,-0.28556494839471935
PE_15,0.035412859023186805,0.02257121109384381,-0.23042491170650492
PE_29,0.05987310015816085,0.021823949196942367,-0.10701558089072893
PE_43,0.06576495323281939,-0.04527577905699523,0.2691731239197248
PE_71,0.07651845678163087,0.044899400471601555,0.07415994559956052
PE_99,0.06484843435093103,-0.006078004674955414,-0.04774266496360147
PE_127,0.04645473010229879,-0.03202918861790355,-0.9075012998721625
PE_155,0.06085792704985699,-0.047471579173928594,-1.65523279180435
Mean EF,,,-0.8045351945233198
