Variable,RMSE,Bias,EF
POMSoil155,1.1733889652233216,0.417511013471428,-0.12433892039228489
MAOMSoil155,1.755911313860608,0.7954496930663977,-0.2608308476688681
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.001527427598185083,0.0007909276210762373,0.9797524738068865
bactSoil155,,,
fungiSoil155,,,
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.40888752376306137,0.40398685801690143,-49.86804294341257
respSoil15,0.21176671271933517,0.12189555492053003,-39.37948670390241
respSoil29,0.09197610398181398,-0.05875577238928821,-1.0088123791497776
respSoil43,0.16318666907449214,-0.12534298394165536,-2.0308348881661265
respSoil71,0.18677308520084523,-0.1623789981765542,-3.1050112202038536
respSoil99,0.17591817267218318,-0.16268737699354435,-6.3195757458124
respSoil127,0.131877456054559,-0.12633181733597246,-13.422845828924403
respSoil155,0.1595028883153653,-0.15367746544876656,-15.326153608491442
respSubstrate1,0.05085225725666303,-0.042913011908549015,-0.9748494428491712
respSubstrate15,0.04533345324715841,-0.03829873936618715,-0.27628768359499656
respSubstrate29,0.027623237809118198,-0.0225413478232726,0.41260273803989544
respSubstrate43,0.03149680868543393,-0.02647452687746411,0.3496914515377356
respSubstrate71,0.0399216348312616,-0.03296463567774521,0.041720062329118845
respSubstrate99,0.053377462248281146,-0.04253545331366938,-0.30330348691190734
respSubstrate127,0.056646370687431814,-0.04779234631574318,-0.5524811228786068
respSubstrate155,0.07591971486859107,-0.06509800464918901,-0.9644940073712109
Mean EF,,,-6.7478576913635235
