Variable,RMSE,Bias,EF
POMSoil155,1.59159204368078,1.1424389453470682,-1.0686011608245014
MAOMSoil155,1.7854523699290843,0.8611311290119357,-0.3036115803084196
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.019474678855135347,0.016714247887061367,-2.2914806948059154
bactSoil155,5.767706152548787,-5.745009097758997,-133.30546965715286
fungiSoil155,0.17777879733248989,-0.16819688267088911,-9.603702561843473
bactSubstrate155,0.31887154088513076,0.12778333763694033,-56.43219073286854
fungiSubstrate155,0.039816906813361023,-0.029204041817777266,-0.960212669874003
respSoil1,0.061259167518594546,-0.02157175505679642,-0.14177227220549948
respSoil15,0.35025392180477455,-0.3486409229858073,-109.46162235653287
respSoil29,0.28784786636255716,-0.2804093614489,-18.67502924836569
respSoil43,0.3413061126460502,-0.3281111148651472,-12.258092812722097
respSoil71,0.34862391754559896,-0.33595847525600336,-13.302110223070079
respSoil99,0.3290928263416855,-0.3219757079508519,-24.615411089109674
respSoil127,0.27917722572942233,-0.2762428361504917,-63.6353066854348
respSoil155,0.29959333381519904,-0.2956090749789793,-56.59848577877091
respSubstrate1,0.06959427211795628,-0.059452481538519605,-2.6987971550497476
respSubstrate15,0.07792326217643623,-0.06690952005226626,-2.7709018138534787
respSubstrate29,0.06963322734838324,-0.0597144014446388,-2.7326373868101035
respSubstrate43,0.07632279863346145,-0.06576670366725279,-2.8185187871001527
respSubstrate71,0.07765812730700603,-0.06644370007335534,-2.62618191348413
respSubstrate99,0.08413817221034131,-0.07087648292696042,-2.238290902053265
respSubstrate127,0.08559646382013314,-0.0734827398855811,-2.5448167969426465
respSubstrate155,0.10374797187611157,-0.08941392382867279,-2.668603726949161
Mean EF,,,-21.94064248872442
