Variable,RMSE,Bias,EF
POMSoil155,1.115670437469982,0.29810555033987535,-0.016447837255130437
MAOMSoil155,1.747593651176772,0.7826640339250526,-0.24891415572189013
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.001934995665674265,0.000994561598098408,0.967505437367114
MB155,71.61220686939198,-67.51475984497411,-14.852085477124637
FB155,0.3222256578544905,-0.27461213418847824,-4.123487927204875
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.07618032456221416,-0.05690900222064912,-0.765724519846321
respSoil15,0.12562486014151647,-0.12220440040787198,-13.210082076191163
respSoil29,0.07722693823629252,-0.04414448656201593,-0.41620783047524323
respSoil43,0.11858385104535374,-0.09429700382876949,-0.6004570444140989
respSoil71,0.13045723450104102,-0.10492856580980259,-1.0027285956079526
respSoil99,0.1121604368194702,-0.08743210451775171,-1.975389890365272
respSoil127,0.05203561221360406,-0.040734911799847104,-1.2454902641902068
respSoil155,0.06931720826599516,-0.06186699349020166,-2.0833931367255714
respSubstrate1,0.06014118683170256,-0.05106824458828918,-1.7622151921481444
respSubstrate15,0.06620614491049842,-0.05648594227131366,-1.7221219274064126
respSubstrate29,0.05708030624089894,-0.048381895113146986,-1.5081606048243619
respSubstrate43,0.06333935167071941,-0.054208743732387564,-1.6298657879329608
respSubstrate71,0.06478362984156776,-0.05500060552351219,-1.5235174740788682
respSubstrate99,0.0720978558218545,-0.05931971205299773,-1.377795009379561
respSubstrate127,0.07287123776494507,-0.06195276993412109,-1.5691794576391933
respSubstrate155,0.09071233670715047,-0.07796800837461759,-1.8046216375554365
PE1,0.05906113570495493,-0.03568059177590734,-0.18767016291148053
PE15,0.03629369753052691,0.02368368899676477,-0.29239588175018927
PE29,0.0592917867671096,0.02175436897796479,-0.08562370480885395
PE43,0.06690371326850701,-0.0466286315632311,0.24364457908021764
PE71,0.07702336844476233,0.04579735554827508,0.06190121045315777
PE99,0.06885036897276883,0.0043695264935840585,-0.18104972424043742
PE127,0.0330973064495855,-0.011025251228013651,0.0317438538539484
PE155,0.04285619391725796,-0.031980417701910555,-0.3167262368197574
Mean EF,,,-1.8673376066372556
