Variable,RMSE,Bias,EF
POMSoil155,1.2963468681411883,0.685314648722901,-0.37232094171066565
MAOMSoil155,1.7505508757563586,0.7861368013718408,-0.2531444806580423
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.012702519241747421,0.010942592504981126,-0.40033010524403867
MB155,96.74412432525774,-94.91689287118486,-27.93086949850368
FB155,0.21590579132279356,-0.15398103717571307,-1.3002448266487132
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.07270364735659353,-0.04919859420069531,-0.6082357367532827
respSoil15,0.1781397416301177,-0.1746653498236474,-27.57373680115449
respSoil29,0.1452599067427002,-0.13250386505897446,-4.010497841330816
respSoil43,0.2221748378991107,-0.2008947850344839,-4.618012047039112
respSoil71,0.2342833196537132,-0.21541773492396646,-5.459047840569702
respSoil99,0.21357340574751654,-0.20328845395257625,-9.78844483892036
respSoil127,0.16328691885776003,-0.15932542977375902,-21.11121603206787
respSoil155,0.1859973794866246,-0.18149313695745048,-21.200380896544917
respSubstrate1,0.029410928969418673,-0.023186317393797236,0.33941150501470785
respSubstrate15,0.06751936642603665,-0.05775487659251048,-1.831181359061211
respSubstrate29,0.058963717934935586,-0.050325821339242294,-1.6764089481939028
respSubstrate43,0.06372274802537596,-0.05476970910471078,-1.66179957057857
respSubstrate71,0.061663915904295714,-0.05237574039431005,-1.2863249820575695
respSubstrate99,0.06726843201982116,-0.05538195388492969,-1.069914097893494
respSubstrate127,0.06775060109555738,-0.05762430966475975,-1.2207949108892033
respSubstrate155,0.08574049169499884,-0.07367939269584003,-1.505610216008884
PE1,0.05950580556796075,-0.03202056246130943,-0.20562136645391305
PE15,0.04344841548351951,0.02744733751529601,-0.8521707442249882
PE29,0.051865839861324814,-0.010949885098031912,0.16928305155149637
PE43,0.12929516933058136,-0.10287188200092404,-1.8248154338960685
PE71,0.07953281280532748,0.00393440936910468,-0.000221636561855032
PE99,0.06999389652397639,-0.028741112693830485,-0.2206073500959458
PE127,0.049709436071182785,-0.035601953770378315,-1.1841508643100322
PE155,0.06228906172483636,-0.0488682415844512,-1.7815820200475079
Mean EF,,,-4.7754187518035565
