treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
control,112,0.00000,0.27702,0.00000,0.27702,0.24435,0.03267,0.00000,0.06565,0.00000,15.59641,0.00000,31.60968,0.00000,3.22940,14.99782,114.39428,0.00000,78.08537,0.00000,192.47965,41.86609,150.61356,78.08537,114.39428,0.68260,5,2
control,113,0.00000,0.27745,0.00000,0.27745,0.24461,0.03284,0.00000,0.06582,0.00000,15.58989,0.00000,31.60899,0.00000,3.21807,14.99776,114.67217,0.00000,78.19040,0.00000,192.86256,42.08808,150.77448,78.19040,114.67217,0.68186,5,2
control,114,0.00000,0.27789,0.00000,0.27789,0.24487,0.03302,0.00000,0.06599,0.00000,15.58336,0.00000,31.60830,0.00000,3.20682,14.99770,114.94855,0.00000,78.29443,0.00000,193.24298,42.30949,150.93348,78.29443,114.94855,0.68113,5,2
control,115,0.00000,0.27832,0.00000,0.27832,0.24513,0.03319,0.00000,0.06615,0.00000,15.57682,0.00000,31.60761,0.00000,3.19565,14.99764,115.22341,0.00000,78.39746,0.00000,193.62088,42.53029,151.09059,78.39746,115.22341,0.68040,5,2
control,116,0.00000,0.27875,0.00000,0.27875,0.24539,0.03337,0.00000,0.06632,0.00000,15.57028,0.00000,31.60692,0.00000,3.18457,14.99758,115.49675,0.00000,78.49951,0.00000,193.99626,42.75045,151.24581,78.49951,115.49675,0.67967,5,2
control,117,0.00000,0.27918,0.00000,0.27918,0.24564,0.03354,0.00000,0.06648,0.00000,15.56373,0.00000,31.60624,0.00000,3.17356,14.99752,115.76856,0.00000,78.60057,0.00000,194.36913,42.96996,151.39917,78.60057,115.76856,0.67895,5,2
control,118,0.00000,0.27960,0.00000,0.27960,0.24589,0.03371,0.00000,0.06663,0.00000,15.55718,0.00000,31.60555,0.00000,3.16264,14.99746,116.03881,0.00000,78.70066,0.00000,194.73946,43.18878,151.55069,78.70066,116.03881,0.67823,5,2
control,119,0.00000,0.28001,0.00000,0.28001,0.24613,0.03388,0.00000,0.06679,0.00000,15.55062,0.00000,31.60487,0.00000,3.15180,14.99740,116.30750,0.00000,78.79978,0.00000,195.10727,43.40689,151.70038,78.79978,116.30750,0.67751,5,2
control,120,0.00000,0.28043,0.00000,0.28043,0.24638,0.03405,0.00000,0.06694,0.00000,15.54406,0.00000,31.60419,0.00000,3.14104,14.99733,116.57461,0.00000,78.89793,0.00000,195.47254,43.62427,151.84827,78.89793,116.57461,0.67680,5,2
control,121,0.00000,0.28084,0.00000,0.28084,0.24662,0.03422,0.00000,0.06708,0.00000,15.53749,0.00000,31.60351,0.00000,3.13035,14.99727,116.84015,0.00000,78.99512,0.00000,195.83527,43.84090,151.99437,78.99512,116.84015,0.67610,5,2
control,122,0.00000,0.28125,0.00000,0.28125,0.24685,0.03439,0.00000,0.06723,0.00000,15.53092,0.00000,31.60283,0.00000,3.11975,14.99720,117.10409,0.00000,79.09137,0.00000,196.19546,44.05675,152.13871,79.09137,117.10409,0.67539,5,2
control,123,0.00000,0.28165,0.00000,0.28165,0.24709,0.03456,0.00000,0.06737,0.00000,15.52434,0.00000,31.60215,0.00000,3.10921,14.99714,117.36643,0.00000,79.18667,0.00000,196.55310,44.27181,152.28129,79.18667,117.36643,0.67470,5,2
control,124,0.00000,0.28205,0.00000,0.28205,0.24732,0.03473,0.00000,0.06751,0.00000,15.51775,0.00000,31.60147,0.00000,3.09875,14.99707,117.62716,0.00000,79.28103,0.00000,196.90819,44.48604,152.42215,79.28103,117.62716,0.67400,5,2
control,125,0.00000,0.28245,0.00000,0.28245,0.24755,0.03490,0.00000,0.06764,0.00000,15.51116,0.00000,31.60079,0.00000,3.08837,14.99700,117.88627,0.00000,79.37446,0.00000,197.26073,44.69945,152.56129,79.37446,117.88627,0.67331,5,2
control,126,0.00000,0.28284,0.00000,0.28284,0.24777,0.03507,0.00000,0.06778,0.00000,15.50456,0.00000,31.60012,0.00000,3.07806,14.99693,118.14376,0.00000,79.46696,0.00000,197.61072,44.91199,152.69873,79.46696,118.14376,0.67263,5,2
control,127,0.00000,0.28323,0.00000,0.28323,0.24800,0.03523,0.00000,0.06791,0.00000,15.49796,0.00000,31.59944,0.00000,3.06782,14.99686,118.39961,0.00000,79.55854,0.00000,197.95815,45.12366,152.83449,79.55854,118.39961,0.67195,5,2
control,128,0.00000,0.28362,0.00000,0.28362,0.24822,0.03540,0.00000,0.06804,0.00000,15.49136,0.00000,31.59877,0.00000,3.05766,14.99679,118.65382,0.00000,79.64921,0.00000,198.30303,45.33443,152.96860,79.64921,118.65382,0.67127,5,2
control,129,0.00000,0.28400,0.00000,0.28400,0.24844,0.03557,0.00000,0.06816,0.00000,15.48475,0.00000,31.59810,0.00000,3.04756,14.99671,118.90638,0.00000,79.73897,0.00000,198.64535,45.54429,153.10105,79.73897,118.90638,0.67060,5,2
control,130,0.00000,0.28438,0.00000,0.28438,0.24865,0.03573,0.00000,0.06828,0.00000,15.47813,0.00000,31.59743,0.00000,3.03754,14.99664,119.15728,0.00000,79.82783,0.00000,198.98511,45.75322,153.23189,79.82783,119.15728,0.66994,5,2
control,131,0.00000,0.28476,0.00000,0.28476,0.24886,0.03589,0.00000,0.06840,0.00000,15.47151,0.00000,31.59675,0.00000,3.02759,14.99657,119.40653,0.00000,79.91579,0.00000,199.32231,45.96121,153.36111,79.91579,119.40653,0.66927,5,2
control,132,0.00000,0.28513,0.00000,0.28513,0.24907,0.03606,0.00000,0.06852,0.00000,15.46489,0.00000,31.59608,0.00000,3.01770,14.99649,119.65410,0.00000,80.00286,0.00000,199.65696,46.16823,153.48873,80.00286,119.65410,0.66862,5,2
control,133,0.00000,0.28550,0.00000,0.28550,0.24928,0.03622,0.00000,0.06863,0.00000,15.45826,0.00000,31.59542,0.00000,3.00788,14.99641,119.90000,0.00000,80.08905,0.00000,199.98905,46.37427,153.61478,80.08905,119.90000,0.66797,5,2
control,134,0.00000,0.28587,0.00000,0.28587,0.24948,0.03638,0.00000,0.06875,0.00000,15.45162,0.00000,31.59475,0.00000,2.99814,14.99633,120.14423,0.00000,80.17436,0.00000,200.31858,46.57932,153.73927,80.17436,120.14423,0.66732,5,2
control,135,0.00000,0.28623,0.00000,0.28623,0.24969,0.03654,0.00000,0.06886,0.00000,15.44498,0.00000,31.59408,0.00000,2.98846,14.99625,120.38677,0.00000,80.25879,0.00000,200.64556,46.78335,153.86221,80.25879,120.38677,0.66667,5,2
control,136,0.00000,0.28659,0.00000,0.28659,0.24989,0.03670,0.00000,0.06896,0.00000,15.43834,0.00000,31.59341,0.00000,2.97884,14.99617,120.62762,0.00000,80.34237,0.00000,200.96999,46.98637,153.98362,80.34237,120.62762,0.66604,5,2
control,137,0.00000,0.28694,0.00000,0.28694,0.25008,0.03686,0.00000,0.06907,0.00000,15.43169,0.00000,31.59275,0.00000,2.96929,14.99609,120.86678,0.00000,80.42508,0.00000,201.29186,47.18834,154.10352,80.42508,120.86678,0.66540,5,2
control,138,0.00000,0.28730,0.00000,0.28730,0.25028,0.03702,0.00000,0.06917,0.00000,15.42504,0.00000,31.59208,0.00000,2.95981,14.99601,121.10425,0.00000,80.50694,0.00000,201.61119,47.38927,154.22192,80.50694,121.10425,0.66477,5,2
control,139,0.00000,0.28765,0.00000,0.28765,0.25047,0.03718,0.00000,0.06927,0.00000,15.41838,0.00000,31.59142,0.00000,2.95040,14.99593,121.34002,0.00000,80.58795,0.00000,201.92796,47.58912,154.33884,80.58795,121.34002,0.66415,5,2
control,140,0.00000,0.28799,0.00000,0.28799,0.25066,0.03733,0.00000,0.06937,0.00000,15.41172,0.00000,31.59076,0.00000,2.94105,14.99584,121.57408,0.00000,80.66812,0.00000,202.24220,47.78790,154.45429,80.66812,121.57408,0.66353,5,2
control,141,0.00000,0.28834,0.00000,0.28834,0.25085,0.03749,0.00000,0.06946,0.00000,15.40506,0.00000,31.59010,0.00000,2.93176,14.99575,121.80644,0.00000,80.74745,0.00000,202.55389,47.98560,154.56829,80.74745,121.80644,0.66292,5,2
control,142,0.00000,0.28868,0.00000,0.28868,0.25103,0.03765,0.00000,0.06956,0.00000,15.39839,0.00000,31.58944,0.00000,2.92254,14.99567,122.03709,0.00000,80.82595,0.00000,202.86304,48.18219,154.68085,80.82595,122.03709,0.66231,5,2
control,143,0.00000,0.28902,0.00000,0.28902,0.25122,0.03780,0.00000,0.06965,0.00000,15.39171,0.00000,31.58877,0.00000,2.91338,14.99558,122.26603,0.00000,80.90362,0.00000,203.16966,48.37766,154.79199,80.90362,122.26603,0.66170,5,2
control,144,0.00000,0.28935,0.00000,0.28935,0.25140,0.03795,0.00000,0.06973,0.00000,15.38504,0.00000,31.58812,0.00000,2.90428,14.99549,122.49326,0.00000,80.98048,0.00000,203.47374,48.57202,154.90173,80.98048,122.49326,0.66110,5,2
control,145,0.00000,0.28968,0.00000,0.28968,0.25157,0.03811,0.00000,0.06982,0.00000,15.37835,0.00000,31.58746,0.00000,2.89525,14.99540,122.71878,0.00000,81.05653,0.00000,203.77531,48.76524,155.01006,81.05653,122.71878,0.66051,5,2
control,146,0.00000,0.29001,0.00000,0.29001,0.25175,0.03826,0.00000,0.06991,0.00000,15.37167,0.00000,31.58680,0.00000,2.88628,14.99531,122.94258,0.00000,81.13176,0.00000,204.07434,48.95732,155.11703,81.13176,122.94258,0.65992,5,2
control,147,0.00000,0.29033,0.00000,0.29033,0.25192,0.03841,0.00000,0.06999,0.00000,15.36498,0.00000,31.58614,0.00000,2.87737,14.99521,123.16467,0.00000,81.20620,0.00000,204.37086,49.14824,155.22262,81.20620,123.16467,0.65933,5,2
control,148,0.00000,0.29065,0.00000,0.29065,0.25210,0.03856,0.00000,0.07007,0.00000,15.35829,0.00000,31.58548,0.00000,2.86852,14.99512,123.38503,0.00000,81.27984,0.00000,204.66487,49.33800,155.32687,81.27984,123.38503,0.65875,5,2
control,149,0.00000,0.29097,0.00000,0.29097,0.25227,0.03871,0.00000,0.07015,0.00000,15.35159,0.00000,31.58483,0.00000,2.85974,14.99503,123.60368,0.00000,81.35269,0.00000,204.95637,49.52659,155.42978,81.35269,123.60368,0.65817,5,2
control,150,0.00000,0.29129,0.00000,0.29129,0.25243,0.03885,0.00000,0.07022,0.00000,15.34489,0.00000,31.58417,0.00000,2.85101,14.99493,123.82062,0.00000,81.42475,0.00000,205.24537,49.71400,155.53137,81.42475,123.82062,0.65760,5,2
control,151,0.00000,0.29160,0.00000,0.29160,0.25260,0.03900,0.00000,0.07030,0.00000,15.33818,0.00000,31.58352,0.00000,2.84235,14.99483,124.03583,0.00000,81.49604,0.00000,205.53187,49.90023,155.63164,81.49604,124.03583,0.65704,5,2
control,152,0.00000,0.29191,0.00000,0.29191,0.25276,0.03915,0.00000,0.07037,0.00000,15.33148,0.00000,31.58286,0.00000,2.83374,14.99473,124.24933,0.00000,81.56655,0.00000,205.81588,50.08525,155.73063,81.56655,124.24933,0.65647,5,2
control,153,0.00000,0.29221,0.00000,0.29221,0.25292,0.03929,0.00000,0.07044,0.00000,15.32477,0.00000,31.58221,0.00000,2.82520,14.99463,124.46111,0.00000,81.63629,0.00000,206.09740,50.26908,155.82833,81.63629,124.46111,0.65592,5,2
control,154,0.00000,0.29252,0.00000,0.29252,0.25308,0.03944,0.00000,0.07051,0.00000,15.31805,0.00000,31.58156,0.00000,2.81671,14.99453,124.67118,0.00000,81.70527,0.00000,206.37645,50.45169,155.92476,81.70527,124.67118,0.65537,5,2
leachates,0,12.20000,0.30129,0.01122,0.31251,0.18405,0.01985,0.10861,0.01810,0.01184,16.28302,0.00000,31.70826,0.00004,28.01126,15.00000,80.90125,0.04982,58.27923,0.00000,139.23030,25.33202,113.89828,58.27923,80.95107,0.71993,6,2
leachates,1,0.00000,0.29910,0.01060,0.30969,0.18498,0.01987,0.10484,0.01901,0.01148,16.27609,0.00000,31.70656,0.00009,23.30555,15.00000,81.17428,0.10131,58.55873,0.00000,139.83432,25.36838,114.46593,58.55873,81.27558,0.72050,6,2
leachates,2,0.00000,0.29716,0.01002,0.30718,0.18590,0.01990,0.10138,0.01990,0.01115,16.26919,0.00000,31.70488,0.00014,20.07527,15.00000,81.44756,0.15394,58.83589,0.00000,140.43740,25.40995,115.02745,58.83589,81.60150,0.72101,6,2
leachates,3,0.00000,0.29542,0.00949,0.30491,0.18682,0.01993,0.09816,0.02077,0.01082,16.26233,0.00000,31.70323,0.00018,17.71976,15.00000,81.72143,0.20732,59.11073,0.00000,141.03948,25.45659,115.58289,59.11073,81.92875,0.72149,6,2
leachates,4,0.00000,0.29381,0.00900,0.30281,0.18772,0.01997,0.09512,0.02163,0.01050,16.25550,0.00000,31.70161,0.00023,15.92554,15.00000,81.99615,0.26111,59.38326,0.00000,141.64051,25.50820,116.13231,59.38326,82.25725,0.72192,6,2
leachates,5,0.00000,0.29231,0.00854,0.30085,0.18861,0.02001,0.09223,0.02246,0.01020,16.24870,0.00000,31.70002,0.00028,14.51301,15.00000,82.27190,0.31504,59.65349,0.00000,142.24043,25.56464,116.67579,59.65349,82.58694,0.72231,6,2
leachates,6,0.00000,0.29090,0.00811,0.29901,0.18949,0.02006,0.08946,0.02328,0.00990,16.24192,0.00000,31.69844,0.00032,13.37184,15.00000,82.54886,0.36889,59.92145,0.00000,142.83920,25.62583,117.21338,59.92145,82.91776,0.72266,6,2
leachates,7,0.00000,0.28956,0.00772,0.29727,0.19037,0.02010,0.08680,0.02409,0.00962,16.23517,0.00000,31.69690,0.00037,12.43050,15.00000,82.82715,0.42248,60.18715,0.00000,143.43678,25.69165,117.74514,60.18715,83.24964,0.72297,6,2
leachates,8,0.00000,0.28827,0.00735,0.29562,0.19123,0.02016,0.08424,0.02488,0.00934,16.22845,0.00000,31.69537,0.00041,11.64058,15.00000,83.10687,0.47565,60.45060,0.00000,144.03313,25.76200,118.27113,60.45060,83.58253,0.72324,6,2
leachates,9,0.00000,0.28704,0.00700,0.29404,0.19208,0.02021,0.08175,0.02565,0.00908,16.22175,0.00000,31.69386,0.00045,10.96816,15.00000,83.38810,0.52827,60.71184,0.00000,144.62821,25.83679,118.79142,60.71184,83.91637,0.72348,6,2
leachates,10,0.00000,0.28584,0.00668,0.29252,0.19293,0.02027,0.07933,0.02641,0.00883,16.21507,0.00000,31.69238,0.00050,10.38874,15.00000,83.67089,0.58023,60.97086,0.00000,145.22198,25.91592,119.30607,60.97086,84.25112,0.72368,6,2
leachates,11,0.00000,0.28469,0.00637,0.29106,0.19376,0.02033,0.07697,0.02716,0.00858,16.20841,0.00000,31.69092,0.00054,9.88419,15.00000,83.95528,0.63144,61.22770,0.00000,145.81442,25.99930,119.81512,61.22770,84.58672,0.72385,6,2
leachates,12,0.00000,0.28356,0.00609,0.28965,0.19459,0.02040,0.07466,0.02790,0.00834,16.20177,0.00000,31.68947,0.00058,9.44081,15.00000,84.24131,0.68181,61.48236,0.00000,146.40548,26.08683,120.31865,61.48236,84.92312,0.72398,6,2
leachates,13,0.00000,0.28246,0.00582,0.28829,0.19541,0.02047,0.07241,0.02862,0.00811,16.19515,0.00000,31.68805,0.00062,9.04805,15.00000,84.52899,0.73128,61.73487,0.00000,146.99515,26.17844,120.81671,61.73487,85.26027,0.72408,6,2
leachates,14,12.20000,0.31911,0.01167,0.33078,0.19622,0.02054,0.11403,0.02942,0.01981,16.18780,0.00000,31.68635,0.00072,10.75685,15.00000,84.85404,0.85126,62.00010,0.00000,147.70540,26.39609,121.30931,62.00010,85.70530,0.72341,6,2
leachates,15,0.00000,0.31747,0.01130,0.32877,0.19702,0.02071,0.11105,0.03021,0.01932,16.18047,0.00000,31.68468,0.00082,10.34448,15.00000,85.17903,0.96919,62.26280,0.00000,148.41102,26.61450,121.79652,62.26280,86.14822,0.72274,6,2
leachates,16,0.00000,0.31584,0.01095,0.32680,0.19781,0.02088,0.10811,0.03098,0.01884,16.17318,0.00000,31.68303,0.00092,9.96835,15.00000,85.50404,1.08499,62.52301,0.00000,149.11204,26.83365,122.27839,62.52301,86.58903,0.72207,6,2
leachates,17,0.00000,0.31424,0.01061,0.32486,0.19859,0.02105,0.10521,0.03174,0.01838,16.16592,0.00000,31.68141,0.00102,9.62386,14.99999,85.82912,1.19860,62.78074,0.00000,149.80847,27.05349,122.75498,62.78075,87.02772,0.72139,6,2
leachates,18,0.00000,0.31266,0.01029,0.32295,0.19937,0.02122,0.10236,0.03249,0.01793,16.15870,0.00000,31.67981,0.00111,9.30717,14.99999,86.15433,1.30997,63.03602,0.00000,150.50033,27.27399,123.22635,63.03603,87.46431,0.72071,6,2
leachates,19,0.00000,0.31110,0.00997,0.32107,0.20013,0.02140,0.09955,0.03322,0.01749,16.15150,0.00000,31.67823,0.00120,9.01502,14.99999,86.47971,1.41906,63.28888,0.00000,151.18765,27.49511,123.69254,63.28888,87.89877,0.72002,6,2
leachates,20,0.00000,0.30956,0.00967,0.31923,0.20089,0.02157,0.09677,0.03393,0.01706,16.14433,0.00000,31.67668,0.00129,8.74463,14.99999,86.80530,1.52583,63.53932,0.00001,151.87045,27.71683,124.15362,63.53933,88.33113,0.71933,6,2
leachates,21,0.00000,0.30803,0.00938,0.31741,0.20164,0.02174,0.09403,0.03463,0.01664,16.13720,0.00000,31.67515,0.00138,8.49366,14.99999,87.13111,1.63025,63.78738,0.00001,152.54875,27.93911,124.60964,63.78739,88.76136,0.71864,6,2
leachates,22,0.00000,0.30652,0.00910,0.31561,0.20238,0.02192,0.09132,0.03532,0.01624,16.13009,0.00000,31.67364,0.00147,8.26006,14.99998,87.45718,1.73230,64.03308,0.00001,153.22257,28.16192,125.06064,64.03309,89.18948,0.71794,6,2
leachates,23,0.00000,0.30502,0.00883,0.31384,0.20311,0.02209,0.08864,0.03599,0.01584,16.12301,0.00000,31.67215,0.00155,8.04207,14.99998,87.78351,1.83197,64.27644,0.00001,153.89193,28.38523,125.50670,64.27644,89.61549,0.71725,6,2
leachates,24,0.00000,0.30353,0.00857,0.31209,0.20383,0.02227,0.08599,0.03666,0.01545,16.11596,0.00000,31.67069,0.00163,7.83818,14.99998,88.11012,1.92925,64.51747,0.00001,154.55686,28.60901,125.94785,64.51748,90.03938,0.71655,6,2
leachates,25,0.00000,0.30205,0.00831,0.31037,0.20455,0.02244,0.08337,0.03730,0.01508,16.10894,0.00000,31.66925,0.00171,7.64703,14.99998,88.43701,2.02414,64.75622,0.00001,155.21737,28.83323,126.38415,64.75623,90.46115,0.71585,6,2
leachates,26,0.00000,0.30059,0.00807,0.30866,0.20526,0.02262,0.08078,0.03794,0.01471,16.10195,0.00000,31.66783,0.00179,7.46746,14.99997,88.76418,2.11663,64.99268,0.00001,155.87350,29.05785,126.81565,64.99269,90.88080,0.71514,6,2
leachates,27,0.00000,0.29913,0.00784,0.30697,0.20596,0.02280,0.07821,0.03857,0.01436,16.09498,0.00000,31.66643,0.00187,7.29844,14.99997,89.09162,2.20673,65.22689,0.00001,156.52525,29.28285,127.24240,65.22690,91.29834,0.71444,6,2
leachates,28,12.20000,0.33521,0.01259,0.34780,0.20665,0.02297,0.11818,0.03925,0.02595,16.08731,0.00000,31.66476,0.00201,8.41512,14.99996,89.44826,2.37251,65.47370,0.00002,157.29448,29.63007,127.66442,65.47372,91.82077,0.71306,6,2
leachates,29,0.00000,0.33318,0.01231,0.34549,0.20734,0.02325,0.11491,0.03992,0.02535,16.07968,0.00000,31.66312,0.00215,8.22207,14.99996,89.80393,2.53438,65.71789,0.00002,158.05621,29.97447,128.08175,65.71791,92.33830,0.71171,6,2
leachates,30,0.00000,0.33117,0.01204,0.34320,0.20802,0.02352,0.11167,0.04058,0.02477,16.07209,0.00000,31.66151,0.00229,8.03853,14.99996,90.15863,2.69235,65.95950,0.00002,158.81050,30.31606,128.49445,65.95952,92.85098,0.71038,6,2
leachates,31,0.00000,0.32916,0.01177,0.34093,0.20869,0.02378,0.10846,0.04123,0.02420,16.06454,0.00000,31.65992,0.00242,7.86382,14.99995,90.51241,2.84645,66.19855,0.00002,159.55743,30.65487,128.90256,66.19857,93.35886,0.70908,6,2
leachates,32,0.00000,0.32717,0.01151,0.33867,0.20935,0.02405,0.10527,0.04186,0.02364,16.05703,0.00000,31.65836,0.00255,7.69733,14.99995,90.86527,2.99670,66.43506,0.00002,160.29706,30.99092,129.30614,66.43508,93.86198,0.70780,6,2
leachates,33,0.00000,0.32518,0.01125,0.33643,0.21001,0.02431,0.10211,0.04248,0.02310,16.04956,0.00000,31.65682,0.00268,7.53849,14.99994,91.21724,3.14313,66.66906,0.00003,161.02947,31.32424,129.70523,66.66909,94.36037,0.70654,6,2
leachates,34,0.00000,0.32321,0.01100,0.33421,0.21065,0.02457,0.09898,0.04308,0.02257,16.04213,0.00000,31.65531,0.00280,7.38680,14.99993,91.56834,3.28576,66.90059,0.00003,161.75471,31.65483,130.09988,66.90062,94.85410,0.70530,6,2
leachates,35,0.00000,0.32125,0.01075,0.33200,0.21129,0.02483,0.09587,0.04367,0.02205,16.03474,0.00000,31.65382,0.00293,7.24179,14.99993,91.91857,3.42463,67.12965,0.00003,162.47288,31.98273,130.49014,67.12968,95.34319,0.70408,6,2
leachates,36,0.00000,0.31930,0.01051,0.32981,0.21193,0.02509,0.09279,0.04425,0.02154,16.02738,0.00000,31.65235,0.00305,7.10304,14.99992,92.26793,3.55976,67.35629,0.00004,163.18402,32.30796,130.87606,67.35632,95.82770,0.70289,6,2
leachates,37,0.00000,0.31735,0.01028,0.32763,0.21255,0.02535,0.08973,0.04482,0.02104,16.02007,0.00000,31.65092,0.00316,6.97015,14.99991,92.61645,3.69121,67.58052,0.00004,163.88821,32.63053,131.25769,67.58056,96.30766,0.70172,6,2
leachates,38,0.00000,0.31542,0.01005,0.32547,0.21317,0.02560,0.08670,0.04537,0.02056,16.01279,0.00000,31.64950,0.00328,6.84277,14.99990,92.96411,3.81900,67.80237,0.00004,164.58552,32.95046,131.63506,67.80241,96.78311,0.70056,6,2
leachates,39,0.00000,0.31350,0.00982,0.32332,0.21379,0.02585,0.08368,0.04591,0.02009,16.00555,0.00000,31.64811,0.00339,6.72057,14.99989,93.31092,3.94318,68.02186,0.00005,165.27601,33.26778,132.00823,68.02191,97.25410,0.69942,6,2
leachates,40,0.00000,0.31159,0.00960,0.32119,0.21439,0.02610,0.08070,0.04644,0.01962,15.99835,0.00000,31.64674,0.00350,6.60324,14.99989,93.65688,4.06379,68.23902,0.00005,165.95975,33.58251,132.37724,68.23907,97.72068,0.69831,6,2
leachates,41,0.00000,0.30968,0.00939,0.31907,0.21499,0.02635,0.07773,0.04696,0.01917,15.99118,0.00000,31.64540,0.00361,6.49050,14.99988,94.00199,4.18088,68.45387,0.00006,166.63680,33.89467,132.74213,68.45393,98.18287,0.69721,6,2
leachates,42,12.20000,0.34483,0.01378,0.35862,0.21559,0.02659,0.11644,0.04754,0.03067,15.98333,0.00000,31.64379,0.00378,7.32959,14.99987,94.37087,4.37680,68.68127,0.00006,167.42900,34.32608,133.10292,68.68133,98.74767,0.69552,6,2
leachates,43,0.00000,0.34236,0.01354,0.35590,0.21617,0.02693,0.11280,0.04810,0.02999,15.97554,0.00000,31.64222,0.00395,7.19944,14.99986,94.73788,4.56750,68.90601,0.00007,168.21146,34.75180,133.45965,68.90607,99.30538,0.69388,6,2
leachates,44,0.00000,0.33990,0.01329,0.35319,0.21675,0.02726,0.10918,0.04865,0.02932,15.96779,0.00000,31.64067,0.00412,7.07372,14.99985,95.10305,4.75304,69.12811,0.00007,168.98427,35.17190,133.81237,69.12818,99.85609,0.69228,6,2
leachates,45,0.00000,0.33745,0.01305,0.35050,0.21732,0.02759,0.10558,0.04919,0.02866,15.96009,0.00000,31.63915,0.00428,6.95220,14.99983,95.46639,4.93349,69.34761,0.00008,169.74756,35.58645,134.16111,69.34769,100.39987,0.69071,6,2
leachates,46,0.00000,0.33501,0.01281,0.34782,0.21789,0.02792,0.10201,0.04971,0.02802,15.95244,0.00000,31.63766,0.00444,6.83471,14.99982,95.82792,5.10889,69.56454,0.00008,170.50144,35.99552,134.50592,69.56462,100.93681,0.68919,6,2
leachates,47,0.00000,0.33258,0.01258,0.34516,0.21845,0.02824,0.09847,0.05022,0.02739,15.94484,0.00000,31.63619,0.00460,6.72106,14.99981,96.18766,5.27934,69.77892,0.00009,171.24601,36.39917,134.84684,69.77901,101.46700,0.68770,6,2
leachates,48,0.00000,0.33017,0.01234,0.34251,0.21900,0.02856,0.09495,0.05072,0.02677,15.93728,0.00000,31.63476,0.00475,6.61108,14.99980,96.54562,5.44489,69.99080,0.00010,171.98140,36.79747,135.18392,69.99089,101.99050,0.68625,6,2
leachates,49,0.00000,0.32776,0.01211,0.33988,0.21955,0.02887,0.09146,0.05121,0.02617,15.92978,0.00000,31.63335,0.00490,6.50461,14.99978,96.90180,5.60561,70.20018,0.00010,172.70770,37.19049,135.51720,70.20028,102.50741,0.68483,6,2
leachates,50,0.00000,0.32537,0.01189,0.33726,0.22009,0.02918,0.08799,0.05168,0.02559,15.92232,0.00000,31.63196,0.00505,6.40150,14.99977,97.25623,5.76157,70.40711,0.00011,173.42502,37.57829,135.84673,70.40722,103.01780,0.68345,6,2
leachates,51,0.00000,0.32299,0.01166,0.33465,0.22063,0.02948,0.08455,0.05214,0.02501,15.91490,0.00000,31.63060,0.00519,6.30161,14.99975,97.60891,5.91284,70.61161,0.00012,174.13348,37.96095,136.17253,70.61173,103.52175,0.68210,6,2
leachates,52,0.00000,0.32062,0.01144,0.33206,0.22116,0.02978,0.08113,0.05259,0.02445,15.90754,0.00000,31.62927,0.00533,6.20479,14.99974,97.95984,6.05950,70.81370,0.00013,174.83317,38.33851,136.49466,70.81383,104.01934,0.68078,6,2
leachates,53,0.00000,0.31827,0.01122,0.32949,0.22168,0.03008,0.07773,0.05303,0.02390,15.90021,0.00000,31.62797,0.00547,6.11093,14.99972,98.30904,6.20161,71.01343,0.00013,175.52421,38.71106,136.81315,71.01356,104.51065,0.67949,6,2
leachates,54,0.00000,0.31592,0.01101,0.32693,0.22220,0.03037,0.07437,0.05346,0.02336,15.89294,0.00000,31.62669,0.00561,6.01990,14.99970,98.65650,6.33925,71.21080,0.00014,176.20669,39.07865,137.12804,71.21094,104.99575,0.67823,6,2
leachates,55,0.00000,0.31359,0.01080,0.32439,0.22271,0.03066,0.07102,0.05388,0.02284,15.88571,0.00000,31.62543,0.00574,5.93158,14.99968,99.00223,6.47249,71.40586,0.00015,176.88072,39.44135,137.43938,71.40601,105.47472,0.67700,6,2
leachates,56,12.20000,0.34772,0.01509,0.36281,0.22321,0.03094,0.10865,0.05436,0.03426,15.87782,0.00000,31.62392,0.00594,6.61206,14.99966,99.36728,6.68731,71.61344,0.00016,177.66820,39.92104,137.74716,71.61361,106.05459,0.67525,6,2
leachates,57,0.00000,0.34483,0.01485,0.35968,0.22371,0.03132,0.10464,0.05482,0.03350,15.87000,0.00000,31.62244,0.00613,6.51042,14.99964,99.72978,6.89590,71.81836,0.00017,178.44421,40.39278,138.05143,71.81853,106.62568,0.67356,6,2
leachates,58,0.00000,0.34195,0.01461,0.35656,0.22421,0.03169,0.10066,0.05527,0.03276,15.86222,0.00000,31.62100,0.00632,6.41146,14.99962,100.08976,7.09834,72.02064,0.00018,179.20893,40.85670,138.35223,72.02082,107.18810,0.67191,6,2
leachates,59,0.00000,0.33909,0.01437,0.35346,0.22470,0.03205,0.09671,0.05571,0.03203,15.85451,0.00000,31.61958,0.00651,6.31510,14.99960,100.44724,7.29474,72.22032,0.00019,179.96248,41.31290,138.64959,72.22051,107.74197,0.67031,6,2
