Variable,RMSE,Bias,EF
POMSoil155,1.0957372987173537,0.24831467844354801,0.019548454199680432
MAOMSoil155,1.7573532668252339,0.8029301349309232,-0.26290248449760445
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.0025647394884807597,-0.0017248633885186637,0.9429130001283631
MB155,68.93106525904128,-64.6257868453085,-13.687310308015848
FB155,0.3404454119906634,-0.2970899019933083,-4.719268040062645
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.0702900365341236,-0.048517233337109736,-0.5032279729454863
respSoil15,0.11673467064759352,-0.11311179505757493,-11.270015985652352
respSoil29,0.07200611818384703,-0.034527487809030734,-0.2311987197462546
respSoil43,0.11091140441003867,-0.08445687705580679,-0.40005575566889684
respSoil71,0.12366076756218712,-0.09642669304887633,-0.7994908336380302
respSoil99,0.10693469873621814,-0.08012340158150441,-1.7045922516206415
respSoil127,0.047704445126637726,-0.03480993474086473,-0.8872417555677521
respSoil155,0.06514634863468759,-0.05739139190683221,-1.7234971994180164
respSubstrate1,0.05979322246721699,-0.05075975797760886,-1.7303444562823636
respSubstrate15,0.06606642853215684,-0.05636478920534014,-1.7106449349544564
respSubstrate29,0.05700327282358719,-0.048318412207920755,-1.5013953360529184
respSubstrate43,0.06324489143437251,-0.0541294685508515,-1.6220276115002648
respSubstrate71,0.0646900767632906,-0.054912142402170704,-1.5162343883206453
respSubstrate99,0.07195819175405647,-0.059163783899627766,-1.3685916602985588
respSubstrate127,0.07265704743599923,-0.06175062205046169,-1.554098482711383
respSubstrate155,0.09045616416920475,-0.07774114324436131,-1.7888034458984148
PE1,0.0598299862787601,-0.03664088083304319,-0.2187933187039588
PE15,0.03551703248356225,0.02280633896838328,-0.23767460311177357
PE29,0.05893235366442778,0.02129059778908895,-0.07250126835340742
PE43,0.06681841507268176,-0.04652582376096147,0.24557196465605713
PE71,0.07745680081096272,0.046685782517693744,0.05131360775965499
PE99,0.06952079274601537,0.0056727817194000526,-0.2041624215492539
PE127,0.032926397704050175,-0.00972941451029666,0.041717848544887026
PE155,0.041761775053028874,-0.030938894901890595,-0.25033443432005087
Mean EF,,,-1.7162304838952138
