Variable,RMSE,Bias,EF
POMSoil155,1.0970764119910115,-0.0275473303895654,0.017150547406391214
MAOMSoil155,1.6019228725578905,0.3475305777492572,-0.049385058457836806
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.005459885383223018,-0.004600852244934749,0.7412872963762718
MB155,133.34058997152152,131.96091920120804,-53.95877386774266
FB155,0.2856298394324478,-0.24516801046526587,-3.025804033300231
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.18673932199577395,-0.18070022546715264,-9.609840765981806
respSoil15,0.19583363444520974,-0.19413609763888892,-33.531860025698606
respSoil29,0.07495959270564494,-0.04536088644940421,-0.3342702219889018
respSoil43,0.07600395889046717,-0.017441047450554015,0.34254603184974075
respSoil71,0.0835350688273011,-0.0015719199402762132,0.17884823134423178
respSoil99,0.07583660243991876,0.038736182224324754,-0.36026096313836775
respSoil127,0.12160218294151091,0.11635171500541308,-11.262882920342674
respSoil155,0.12186366501652257,0.11494155739389604,-8.530051451679855
respSubstrate1,0.014481142230788774,0.007489687364803166,0.839852870298918
respSubstrate15,0.0645145217353605,-0.0551612461600033,-1.584794003762791
respSubstrate29,0.05984300214955677,-0.05110285119454018,-1.7568269052743255
respSubstrate43,0.065902992002929,-0.05665402628742008,-1.847060015295615
respSubstrate71,0.06418909297532481,-0.054598672445552124,-1.4774120077888022
respSubstrate99,0.06829932128978107,-0.05632062270665509,-1.133843130283382
respSubstrate127,0.06702175453309275,-0.05698252099704217,-1.1732702444630503
respSubstrate155,0.08353006888192235,-0.07175033422916839,-1.3780843274379824
PE1,0.043303458252289394,-0.00242503565701253,0.3615345216217114
PE15,0.024394257094979305,-0.004946358187479414,0.4161405314602188
PE29,0.051578131598621235,0.008483750793139743,0.17847373402196798
PE43,0.061164756881935727,-0.0337200694289429,0.3678385819235884
PE71,0.07539052367048413,0.029698129078325763,0.10125377270774683
PE99,0.06892055849684889,-0.026714323270026985,-0.18345899449247804
PE127,0.0484828031417144,-0.03428861712061721,-1.0776883439179468
PE155,0.06160459306965976,-0.048159930341141646,-1.720786591856045
Mean EF,,,-4.442499982571555
