Variable,RMSE,Bias,EF
POMSoil155,1.1549586459631864,0.36372748241985536,-0.08929651395679361
MAOMSoil155,1.7535550982851924,0.7918351251741589,-0.25744936018471876
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.002640602529221116,-0.0020240460234061393,0.9394858729664026
bactSoil155,,,
fungiSoil155,,,
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.42970815821651404,0.4251999818768482,-55.180358833182154
respSoil15,0.23286189377055821,0.1424292867280613,-47.82500023039468
respSoil29,0.08657032342598366,-0.050869297642114245,-0.7796206538709802
respSoil43,0.15405594236138123,-0.1144487786711327,-1.7011570279471493
respSoil71,0.1758238405407766,-0.1496507114156073,-2.637820679583056
respSoil99,0.16491064322332272,-0.15058295201448021,-5.432234516981201
respSoil127,0.1215033744426359,-0.11517802636897226,-11.24296247571525
respSoil155,0.14990716734407286,-0.14339707790941197,-13.420873604227582
respSubstrate1,0.053981486314155586,-0.04568960021596531,-1.225374961539377
respSubstrate15,0.047912191983896485,-0.04062209665672084,-0.4256176185636835
respSubstrate29,0.02954152711611551,-0.024258421414671542,0.32818663860595854
respSubstrate43,0.03471446459666363,-0.02930662723973001,0.21003599867866318
respSubstrate71,0.04057465480845431,-0.03355648579423519,0.010113439750248365
respSubstrate99,0.051472203991569876,-0.04074051067866391,-0.21192359967557284
respSubstrate127,0.053603979544293905,-0.04508477263417394,-0.39019657346424386
respSubstrate155,0.07257604176678906,-0.062172093423783395,-0.7952631998572406
Mean EF,,,-7.147544981119824
