treatment,day,DOMaddition,DOM,bact_DOM,bact,fungi,resp_substrate,resp_soil_baseline,resp_soil,POM,MAOMs,MAOMp,MAOM
exudates,137,0,0.5125176984611508,1.862978179629089,3.126912466514112,0.17959672385851777,0.545797127594202,1.5540761242506274,14.465714795015794,2040.2630118648356,11867.145846516654,8110.908114570569,19978.053961087222
exudates,138,0,0.40319188266295314,1.5187619843940905,3.098511537866492,0.17506200468940708,0.4360537928300589,1.4332814049089406,9.408709165712985,2036.1699142247564,11862.244928215363,8110.543845212244,19972.78877342761
exudates,139,0,0.3317883577190572,1.2317649416077163,3.0716876357928315,0.17065157039681478,0.34263805300512007,1.3287130628698345,6.129886165107328,2033.5506114813136,11859.004340131985,8110.320846725049,19969.325186857033
exudates,140,10,9.502524489711632,1.7323035785631313,3.044374476932946,0.16635629459385576,0.2685416942569706,1.240480887113917,81.9700469512969,1996.8830163447687,11817.296343952568,8106.818183061172,19924.114527013742
exudates,141,0,8.44619009476629,2.3254638209842797,3.0160451262057926,0.16217145529390053,0.42680521507717606,1.3704955077214351,103.21229483858998,1951.073523147252,11764.434268732077,8102.346339768064,19866.780608500143
exudates,142,0,7.203793991289782,2.945911792688074,2.9863097130172616,0.15809284089173092,0.6018302952490785,1.5259390757423223,120.13389987337185,1898.327938191272,11702.382617356063,8097.063608090801,19799.446225446864
exudates,143,0,5.871097833114786,3.4911837105627055,2.955046755240555,0.15411705359995592,0.7770465362340218,1.6885879930150245,127.60638447282034,1843.0427193520402,11635.807818244926,8091.362858017483,19727.17067626241
exudates,144,0,4.574130706466131,3.856151419018205,2.922467050926557,0.15024163858171283,0.9257376057446276,1.8299987384424807,123.01480777928354,1790.5281257017768,11570.933949641425,8085.779229423745,19656.71317906517
exudates,145,0,3.4250648539255293,3.977894005208715,2.889058297127779,0.14646491803331294,1.0208990483921332,1.9210814612674136,107.96750853322962,1745.115336541074,11513.395032042714,8080.807037342233,19594.202069384948
exudates,146,0,2.48813318572817,3.858384442270429,2.855440043936325,0.1427856083917285,1.047393207002811,1.9445255916779332,87.163800847367,1708.9477187108012,11466.506259266882,8076.745972687936,19543.25223195482
exudates,147,0,1.7743068330121607,3.5522056908166335,2.8222118117506434,0.1392024303267268,1.0076495148117794,1.9010495714385836,65.63963040791432,1682.0257439453922,11430.91941045435,8073.664332857573,19504.583743311923
exudates,148,0,1.2579139928812482,3.13561696627552,2.789856366694572,0.13571386746434894,0.9178741379345587,1.8059528267032197,46.78302097244002,1663.0207808168416,11405.39485182994,8071.461785072748,19476.85663690269
exudates,149,0,0.8979086729649121,2.679382558815768,2.7587081636872215,0.13231809540442033,0.799498540035622,1.6805122605516445,31.976631366165527,1650.1351372344186,11387.856281851013,8069.960652430341,19457.816934281353
exudates,150,0,0.6529535378957855,2.235206103837177,2.7289653009391452,0.12901302098326517,0.6719224645655184,1.5444400585593905,21.2043914122097,1641.6538445663482,11376.168909541864,8068.975183058,19445.144092599865
exudates,151,0,0.4885618487388308,1.8338190554295206,2.7007197160441168,0.1257963643438184,0.5490487695105093,1.4121258079813455,13.790581005377197,1636.181797386774,11368.526817921414,8068.346933062236,19436.87375098365
exudates,152,0,0.3788023601329775,1.4890298442362027,2.6739892717826086,0.12266574168625616,0.4389507250511315,1.2921149067066433,8.900372527713763,1632.6848799995823,11363.560567327808,8067.955187556986,19431.515754884793
exudates,153,0,0.30711943066442876,1.201537848832385,2.6487458894044837,0.11961873410991089,0.34508205067295594,1.1882401434025458,5.727759594488091,1630.4648190571213,11360.333292802427,8067.717146694494,19428.05043949692
exudates,154,10,9.48307278761289,1.693111847996188,2.623099909484904,0.11664949197298799,0.27123133396192006,1.1006869706144147,76.88543263184319,1599.6605339582181,11318.039417380038,8064.019731115928,19382.059148495966
leachates,0,10,22.107896489472527,151.62476161518777,161.73221365509542,47.55326775763836,0.0,133.36106782305015,815.6167588430678,12475.90327905005,16773.296822106637,8448.165000482852,25221.46182258949
leachates,1,0,21.253696198903675,114.11796632062135,124.60478633251833,41.359850904839064,0.35876487376237287,100.06522951866978,1912.615646360913,11022.311608796068,16417.23320889004,8426.527712479266,24843.760921369307
leachates,2,0,18.212652835440274,88.39172846048498,97.53633339109041,36.187556790025205,1.0771482954495881,77.6551249254721,1501.3634399835748,9905.09225264726,16111.88106027681,8407.666657242124,24519.547717518933
leachates,3,0,14.935428949397435,69.44480853707473,77.67795925172656,31.86496482426925,1.3702471318883234,61.58331825825623,1020.4355524600056,9166.737182454786,15888.712751116314,8393.789346917772,24282.502098034085
leachates,4,0,12.03916943032264,54.9345122410354,62.99171963935946,28.24426754110852,1.3638579200794436,49.625769539512824,671.3684158651962,8694.03333057932,15733.985761555128,8384.201407279794,24118.18716883492
leachates,5,0,9.6624189044408,43.60260468114345,52.01881167101672,25.198388229459344,1.2136095542185235,40.52693115817095,442.6982859862292,8390.272410745423,15628.03806896721,8377.725569526925,24005.763638494136
leachates,6,0,7.775983565673058,34.67642871944999,43.72016708688736,22.62115232229843,1.0158268347802053,33.49824979870483,297.80128288143703,8190.909334992166,15554.654059196911,8373.344037126015,23927.998096322925
leachates,7,0,6.334066908494263,27.59208720161814,37.35924572307502,20.426008597308623,0.8196260443883528,28.00797247300373,205.0491647491178,8056.949257757604,15502.821303273578,8370.350402754219,23873.171706027795
leachates,8,0,5.232137669271335,21.985279114494606,32.41423697878267,18.54319626526317,0.6453843176308369,23.67154559930852,147.5269930516591,7962.65633599271,15464.601413060418,8368.227395765669,23832.82880882609
leachates,9,0,4.369757273598066,17.57767558649099,28.514778611626113,16.916900331844356,0.5003004113473031,20.22394596682859,111.9717008992729,7892.291700872097,15434.87763614167,8366.639544718662,23801.517180860334
leachates,10,0,3.68485522587893,14.121912719212306,25.396769563358028,15.502591923795993,0.3841530167338641,17.469843665190858,89.0302961268787,7836.998918900974,15410.67623698632,8365.392259072834,23776.068496059153
leachates,11,0,3.1358586160014545,11.413078874608454,22.870393624645217,14.264674681083463,0.29320243160394993,15.255084991987236,73.57831161138678,7791.625522760811,15390.222350356653,8364.370151435582,23754.592501792235
leachates,12,0,2.6930498361935635,9.287139483277022,20.797854728716345,13.17456184394564,0.22291729224348833,13.460359145115099,62.711078816339906,7753.083994991459,15372.428155653362,8363.503277703847,23735.93143335721
leachates,13,0,2.3341845595372614,7.6150805782940445,19.07798656261851,12.209159278833605,0.16904647479900853,11.994055278942042,54.73654805483659,7719.469925707391,15356.607871377682,8362.748231646809,23719.35610302449
leachates,14,10,11.371857776704617,6.944114016285572,17.604491829778247,11.33946256893137,0.12808158079997828,10.785951052040378,425.8297843606796,7417.090809893446,15244.339125788718,8355.414711895824,23599.75383768454
leachates,15,0,10.317942766585489,6.5137285146532955,16.33029679082625,10.553040791126802,0.45033912385262154,9.950251821061201,414.48193120594783,7125.076831709845,15132.34617803231,8348.034284834543,23480.38046286685
leachates,16,0,9.214432905858938,6.220630269034394,15.219554910066783,9.839638130388625,0.6651865036857755,9.259601656549705,395.80426599699484,6848.698651850433,15022.755492327246,8340.754450546185,23363.509942873432
leachates,17,0,8.095686791794204,5.99682593204778,14.244606196305375,9.190697108670069,0.7990789930301428,8.6725792887108,371.57419524248,6591.70849847126,14917.388056457985,8333.705205745639,23251.093262203623
leachates,18,0,6.994004000186347,5.794445094339029,13.383897592104242,8.599019813608798,0.871910716387147,8.160291441487384,342.3686679823989,6357.255024603316,14818.044416083629,8327.018190817731,23145.06260690136
leachates,19,0,5.940596884416243,5.5793227239749275,12.620480305794155,8.058502917705042,0.8979537105557316,7.701494229344895,308.7165705113244,6147.959837681351,14726.490330459583,8320.82540281021,23047.315733269792
leachates,20,0,4.964083769634935,5.328812067413095,11.940878560068924,7.563918981989096,0.8875297478666755,7.280323742992719,271.58978070742046,5965.6624906088,14644.290023687769,8315.24695565207,22959.53697933984
leachates,21,0,4.087897289250205,5.031276690508211,11.334216884261457,7.110733637375376,0.8486116762858485,6.885315375093196,232.51236304630035,5811.110822394159,14572.586641907967,8310.374599801637,22882.961241709603
leachates,22,0,3.3277754628428755,4.685635710548045,10.791545111587919,6.6949564321924875,0.7880415702335104,6.508970331534742,193.40883747766495,5683.7666104513155,14511.915625243606,8306.257161145166,22818.17278638877
leachates,23,0,2.690270121052154,4.300012963868027,10.305327832362076,6.313025734589611,0.7122472713053508,6.147401039826349,156.29257307544384,5581.8150841613415,14462.117763586895,8302.893004810401,22765.010768397296
leachates,24,0,2.172792108917965,3.8892146581704763,9.869075712379583,5.961726760773449,0.6274605948182409,5.799783155226758,122.91018766550069,5502.388745028432,14422.383122262585,8300.23216441893,22722.615286681517
leachates,25,0,1.7651768204404585,3.4713714697853577,9.477096205790925,5.638138535144513,0.539545442679758,5.467531272603213,94.45572737835825,5441.949864510054,14391.4124791049,8298.187441483034,22689.599920587934
leachates,26,0,1.4522788879921311,3.0644650578297217,9.124337376486142,5.339602560718985,0.4536195193831042,5.153284098686614,71.43386804182454,5396.736164917696,14367.646328896284,8296.650902870933,22664.297231767217
leachates,27,0,1.2168580740966857,2.683509889419017,8.806296177796401,5.063704733014138,0.37367336360188547,4.859889412417326,53.694619843762496,5363.1676873732495,14349.496784280123,8295.510946832877,22645.007731113
leachates,28,10,10.86114772267282,2.4905523951098467,8.51384955085187,4.807095916471889,0.3025991162795914,4.589592258916855,155.15781928599125,5263.1626281001945,14298.644605255233,8292.005490017771,22590.650095273006
leachates,29,0,10.469165367656807,2.379301823690508,8.243769442183646,4.567952503416903,0.3664419501485104,4.38386328236179,157.51037703526947,5162.055685428369,14246.502630740462,8288.390044667107,22534.89267540757
leachates,30,0,10.04138325186707,2.32748251871841,7.993288482221184,4.344664527403237,0.4137475633269223,4.2118319151725405,160.22908529457834,5059.68062607972,14192.925014654018,8284.653257601032,22477.57827225505
leachates,31,0,9.576599108001075,2.3205914579756346,7.760011198447493,4.13580415030593,0.4498564054081104,4.066108403638041,163.50423234562135,4955.747887413382,14137.692510088553,8280.778224947284,22418.470735035837
leachates,32,0,9.073323127475053,2.3483715066496793,7.541854933714115,3.9401019304593436,0.47871684258437447,3.9416116265119867,167.22875185681278,4850.041709335278,14080.609321192274,8276.749477638703,22357.358798830977
leachates,33,0,8.530729555313544,2.402692208854808,7.337009737788434,3.7564280686434888,0.5029984930360336,3.8345683157513495,171.10626292025663,4742.540748057718,14021.569426289267,8272.557864333676,22294.127290622942
leachates,34,0,7.949429566479641,2.476192100752356,7.143911635642965,3.583777164846575,0.5242808888519948,3.741909169058954,174.69893032229922,4633.502616008521,13960.61108664057,8268.204673923296,22228.815760563866
leachates,35,0,7.332149465918651,2.5613877318269758,6.961225730502744,3.421255569909654,0.5432323121522222,3.6608807825322187,177.45828543964433,4523.523888102234,13897.96487688448,8263.70538580344,22161.67026268792
leachates,36,0,6.684294208829796,2.6501403001784194,6.7878361457116085,3.26807062073454,0.5597636310705605,3.5887904280689273,178.76247944962589,4413.572159070524,13834.092576209578,8259.092849652061,22093.185425861637
leachates,37,0,6.0143068521454355,2.733470766914333,6.62283958574088,3.1235211011859407,0.5731709191778018,3.5228524004469577,177.97295975661547,4304.9794333984255,13769.708938618327,8254.419285209084,22024.12822382741
leachates,38,0,5.333697238921058,2.8017548073663887,6.465538798710648,2.986988282786269,0.5822906380171093,3.4601323262701555,174.5144802566448,4199.385210898184,13705.77558301787,8249.756251593324,21955.531834611196
leachates,39,0,4.656619668191597,2.8453146182547595,6.315431931016131,2.8579269512821583,0.5856893040982184,3.3975969191340427,167.9719346255072,4098.623300314506,13643.457053970891,8245.191753253417,21888.64880722431
leachates,40,0,3.99894067773723,2.855359155969974,6.172194156117348,2.735855979955005,0.5818976436290619,3.3322726233895033,158.18667052889666,4004.557934958988,13584.034525261512,8240.824022344754,21824.858547606265
leachates,41,0,3.376850115639284,2.8251258520193776,6.03564935867901,2.6203482944431564,0.5696791287408358,3.2614985954809876,145.32741679219373,3918.889120347776,13528.782390710274,8236.752251935268,21765.534642645543
leachates,42,10,12.806750345013992,2.711322486155063,5.904398364694195,2.5108376568689432,0.5486059295496906,3.1832326204864803,166.20103449502187,3821.5408687059203,13465.035673529948,8232.022245100925,21697.057918630875
leachates,43,0,12.221951596803388,2.641473532169992,5.777974109689078,2.406921929832561,0.5682487332396088,3.0849266606755568,165.57817117498448,3725.382832985143,13400.727924270413,8227.226597857249,21627.954522127664
leachates,44,0,11.619742242364962,2.606420453396704,5.655928618733672,2.3082291919548448,0.5823482861599261,3.0016968954839376,165.77005081077218,3629.9634347349315,13335.539430404318,8222.340091538668,21557.87952194299
leachates,45,0,10.997774110484798,2.5991738436329035,5.537836952628634,2.214415882958197,0.5934880042702375,2.9307767251674197,166.58805830957192,3534.953982107327,13269.207114585983,8217.341433387513,21486.548547973496
leachates,46,0,10.354377133360739,2.6139983379306773,5.4233025057280155,2.1251652180950598,0.6032881684726578,2.870015208799904,167.7966487590451,3440.1719899353693,13201.547830858593,8212.215129953935,21413.762960812528
leachates,47,0,9.688856512677972,2.6457669107206687,5.311963466936626,2.0401858180355332,0.6126355583394081,2.817624377777521,169.11629800536974,3345.600638382391,13132.482009201422,8206.953440087122,21339.435449288543
leachates,48,0,9.001789725074149,2.689492438236794,5.203500356065242,1.9592105232277786,0.6218458428803957,2.772001621336721,170.22484002993525,3251.4051973564365,13062.058501393905,8201.558482713543,21263.616984107448
leachates,49,0,8.29531601225451,2.73999458382302,5.097644441405464,1.8819953573835875,0.630776790505446,2.7316015693047264,170.7621004913651,3157.944478934277,12990.479450215042,8196.044417680432,21186.523867895474
leachates,50,0,7.573389921902062,2.791692871040371,4.99418658828639,1.8083185847490266,0.6389105812245769,2.694845779864405,170.34157420573968,3065.7735991529885,12918.12215811485,8190.439467203838,21108.56162531869
leachates,51,0,6.841952425862897,2.8385376277085,4.892985729991493,1.7379797776870958,0.6454226643922084,2.66006755938413,168.57180297860376,2975.6334633564716,12845.553267998204,8184.787399878732,21030.340667876935
leachates,52,0,6.10896094713374,2.874099830055769,4.79397576151573,1.6707987826791502,0.649253070549564,2.62549490621402,165.0884588917702,2888.4226643934658,12773.529392194943,8179.1479829225445,20952.677375117488
leachates,53,0,5.384218292338834,2.8918368696517547,4.697169341929411,1.60661445451018,0.6491933327352519,2.589277045354233,159.5956507938648,2805.1491607900925,12702.978164497927,8173.595866459287,20876.574030957214
leachates,54,0,4.678955296397702,2.8855322158311414,4.602656994645701,1.5452830327105254,0.6439973991668175,2.5495588177248436,151.91183095148565,2726.8621994656855,12634.955124790185,8168.217450559629,20803.172575349814
leachates,55,0,4.0051556244262585,2.8498741725665315,4.510600156675075,1.4866760727766197,0.632517643270138,2.504601880460191,142.01259838414975,2654.5690157248564,12570.57522256132,8163.105542015044,20733.680764576362
leachates,56,10,13.388726143760586,2.720916816170778,4.420518967702534,1.430615869054334,0.6142896834576699,2.4529426711107654,149.96443168871693,2579.074331156625,12501.865590940077,8157.6226650621,20659.488256002176
leachates,57,0,12.76926932645045,2.6304710555825443,4.33233117525186,1.3769697695271361,0.6161217925023786,2.3766693593945387,147.78080240269966,2505.5820113818195,12433.311610271156,8152.123777780501,20585.435388051657
leachates,58,0,12.14396958645226,2.5708482141384166,4.245935639280663,1.3256114236609868,0.6159747027156751,2.3122679820561123,146.38484821071614,2433.68513507103,12364.57320215983,8146.580915752464,20511.154117912294
leachates,59,0,11.510373878666373,2.5361336570448776,4.161219188515797,1.276420916123564,0.6153972198805426,2.257543718895547,145.62399888631106,2363.068294985081,12295.363798652092,8140.969980463139,20436.33377911523
leachates,60,0,10.866543309794249,2.5215430805922536,4.078063385227322,1.2292848677695083,0.6153093877002135,2.210792065358897,145.33133222163843,2293.510601209209,12225.461770130922,8135.271774147809,20360.73354427873
leachates,61,0,10.211199042042898,2.522961939611664,3.9963512342580545,1.1840965100868128,0.6161661381225437,2.1706222621997164,145.32447391773732,2224.8884360567563,12154.722756523139,8129.473138769569,20284.19589529271
leachates,62,0,9.543874573877675,2.536605064052774,3.9159739149427963,1.140755743144049,0.6180699909549848,2.1358314788583543,145.40348201995187,2157.178310983829,12083.09360241379,8123.568265370922,20206.66186778471
leachates,63,0,8.865075442110884,2.5587619558105144,3.8368375773522816,1.0991691842813007,0.6208465119236359,2.105312322000797,145.34966694677672,2090.459220921199,12010.627646588666,8117.560162936436,20128.1878095251
leachates,64,0,8.176437985675479,2.585612240263893,3.758870147383524,1.0592502078178683,0.6240946006744245,2.0779841148547544,144.92691258417008,2024.9132571855323,11937.500239022878,8111.462200631461,20048.96243965434
leachates,65,0,7.480869960378224,2.6131089872016977,3.682027940985629,1.020918966195413,0.6272221993268728,2.0527436274585718,143.88684939164378,1960.8228371860741,11864.02247598526,8105.299556803948,19969.32203278921
leachates,66,0,6.782647694052903,2.636936516635689,3.6063017115052114,0.9841023713682008,0.6294768451328651,2.0284345661704832,141.97894156947487,1898.56276286331,11790.650300823654,8099.110325434911,19889.760626258565
leachates,67,0,6.0874384091625995,2.652553783524678,3.5317215717279944,0.948734003566238,0.6299794339657746,2.003837546510223,138.9660101822412,1838.5855099034907,11717.98547104001,8092.945959087748,19810.93143012776
leachates,68,0,5.402214438360814,2.6553335735446866,3.4583600845144944,0.914753905426698,0.6277682166791241,1.97768346129709,134.64482373845104,1781.3987517550377,11646.764692116296,8086.87068997092,19733.635382087217
leachates,69,0,4.73503074621392,2.6408005401875925,3.386332756510746,0.8821082165011757,0.6218579614670356,1.9486928736066362,128.8701684799084,1727.5351450860805,11577.83375524677,8080.959596810462,19658.793352057233
leachates,70,10,14.125137143191886,2.520561437126832,3.31559899467805,0.8507359371614016,0.6115845622611302,1.9156420499950815,127.42467818716148,1675.1028818860464,11508.992617315163,8075.028973939935,19584.0215912551
leachates,71,0,13.518696164228349,2.431078434404518,3.246158163009443,0.8205819408917665,0.6037768182013457,1.8539950939447412,124.9073579683727,1624.505294997453,11440.78280764499,8069.120754521753,19509.903562166743
leachates,72,0,12.912942798828778,2.366683603069207,3.177987194350102,0.7915925853600823,0.5961073386232852,1.8015717646338105,123.08653642393399,1575.427294306905,11372.861036872468,8063.2051907431905,19436.066227615658
leachates,73,0,12.30542022444194,2.3229817786326974,3.1110463532382786,0.7637159513999494,0.5894518047612308,1.7567793154585276,121.85111489852098,1527.613967833956,11304.929121069485,8057.255908189736,19362.18502925922
leachates,74,0,11.694033420901587,2.296443654221042,3.0452844706618514,0.73690203572016,0.5842955248602888,1.7183737402058248,121.09057569875687,1480.8669963110324,11236.737333643632,8051.250296641102,19287.987630284733
leachates,75,0,11.07710472862705,2.2841092686627853,2.980643749386796,0.7111029061173899,0.5808454642220324,1.6853484597077382,120.69255153900536,1435.0420469396952,11168.088877440603,8045.170008140953,19213.258885581556
leachates,76,0,10.453438142631775,2.283364427744942,2.917064252578052,0.686272828428826,0.5791055991761735,1.656853486909787,120.53997640250934,1390.0471477581652,11098.845914997803,8039.0016087650065,19137.847523762808
leachates,77,0,9.822394929771104,2.2917671387993477,2.854488175412743,0.662368373375078,0.5789257009849991,1.6321347175939775,120.50843829966317,1345.8417956168516,11028.937233162322,8032.737399775178,19061.674632937502
leachates,78,0,9.183979729507396,2.3069108966167255,2.7928639671834925,0.6393485094054553,0.580031499261228,1.6104870219519505,120.46423600084194,1302.4363866962915,10958.36729486536,8026.376395007241,18984.7436898726
leachates,79,0,8.538932960767895,2.3263186491400596,2.732150323382112,0.6171746849016517,0.5820425483849566,1.5912175081474724,120.2636268932604,1259.8914376873113,10887.226087018013,8019.925408906443,18907.151495924456
leachates,80,0,7.888821812763637,2.347366564551494,2.672320005448131,0.5958108997088449,0.5844830080223125,1.573617253091815,119.75376897544052,1218.315980522442,10815.698787366147,8013.4001710754355,18829.098958441584
leachates,81,0,7.2361183825729265,2.367240758904175,2.6133633733226054,0.5752237620367928,0.5867898439426226,1.5569412451516795,118.77584897512176,1177.8644766997859,10744.073857409701,8006.826339041108,18750.90019645081
leachates,82,0,6.584250008314123,2.382932907580396,2.555291438781902,0.5553825225335614,0.5883225007964442,1.5403973817465246,117.17079849264161,1138.7316328403556,10672.747773373012,8000.240235343417,18672.988008716427
leachates,83,0,5.937604239592039,2.3912818006117376,2.4981381763203454,0.5362590732521386,0.5883777007569486,1.523146108598742,114.78778634778335,1101.1446327503509,10602.224321928303,7993.689096417023,18595.913418345328
leachates,84,10,15.341204216453386,2.288332181643937,2.442074798379796,0.517833333231964,0.5858834045857806,1.5043125817000425,107.7017952757029,1066.571941228627,10535.510058515843,7987.462211430984,18522.972269946826
leachates,85,0,14.752241615765893,2.2082504765735482,2.387117043433074,0.5000790202797912,0.5737610132629406,1.4551162835088545,105.24998377612512,1033.4159527176462,10469.756097731397,7981.29017231068,18451.046270042076
leachates,86,0,14.168196405834404,2.14724685621686,2.33326181667607,0.48297017005856313,0.5627374212548417,1.4127529971889037,103.36704080187548,1001.460415233838,10404.644278218248,7975.143763991771,18379.78804221002
leachates,87,0,13.586805427734232,2.1023368539732994,2.2804914859019645,0.4664812997159423,0.5532947893634231,1.3761639056406003,101.97488245023698,970.5259555062522,10339.89324186261,7968.996643016853,18308.889884879463
leachates,88,0,13.006064749106143,2.071115246378434,2.228777587997587,0.45058753949952857,0.5456748836167399,1.3445095878180746,101.00139286870126,940.4657741081336,10275.257253209773,7962.825315259834,18238.082568469606
leachates,89,0,12.42423694313606,2.0515875794116445,2.178084049945917,0.43526473812733335,0.5399556865441154,1.3171083894646276,100.37816523343173,911.1623347463144,10210.526052970501,7956.609205753307,18167.135258723807
leachates,90,0,11.839865788217416,2.0420408257462763,2.128370023548401,0.4204895473306551,0.5361021976388057,1.2933906347076223,100.03826033637178,882.5249112938666,10145.525886505719,7950.330840262306,18095.856726768026
leachates,91,0,11.25179970005807,2.040940945775106,2.0795924223041746,0.4062394903812635,0.5339989270516444,1.272863574143906,99.91409175054237,854.4878349440295,10080.121756210587,7943.976149856004,18024.097906066592
leachates,92,0,10.65922433455038,2.046849367217411,2.031708234524192,0.39249301868744224,0.5334695291822913,1.2550837051906432,99.93552057240665,827.0092738200846,10014.22087195701,7937.534902735473,17951.755774692483
leachates,93,0,10.061703983100145,2.058353414299767,1.9846766697749332,0.37922955974167605,0.5342875472984455,1.2396342724144043,100.02825014367924,800.0703689635811,9947.777193443391,7931.001259742681,17878.778453186074
leachates,94,0,9.459230463035652,2.074008008398474,1.938461176297006,0.3664295588284686,0.5361812240184793,1.2261065868817742,100.1126367591886,773.6745407159573,9880.796858139742,7924.374439731105,17805.171297870846
leachates,95,0,8.852277089960813,2.0922878259731306,1.8930313450078893,0.3540745159339812,0.5388346695289702,1.21408443310887,100.10306567075246,747.8467688815889,9813.344160543274,7917.659467251343,17731.003627794616
leachates,96,0,8.241853972375647,2.1115506932325365,1.848364691096107,0.3421470182167268,0.541887280838022,1.2031313426020525,99.90807300359738,722.632642184327,9745.54759131303,7910.867957296368,17656.4155486094
leachates,97,0,7.629559327623719,2.130014363679555,1.804448277593292,0.3306307671922221,0.5449330937913556,1.192780947702385,99.43141261211197,698.0969727876108,9677.605265470476,7904.018870468569,17581.624135939044
leachates,98,10,17.052828446352315,2.043744316118044,1.7614909742625704,0.31951921201434247,0.5462679175077663,1.1825310006610277,90.26573389976892,676.3248372416264,9615.567488277511,7897.733851177584,17513.301339455094
leachates,99,0,16.486126791230596,1.9738828989928554,1.719504246487281,0.30879848158569734,0.5325672031211017,1.1436209250464144,88.0057732062154,655.5372971797814,9554.70701769716,7891.532791940895,17446.239809638053
leachates,100,0,15.927296885060464,1.9180084214705229,1.678486196894809,0.2984547568963971,0.5202819365389402,1.1096377315001313,86.18453671793623,635.5985963481378,9494.750651998054,7885.389105975143,17380.139757973197
leachates,101,0,15.374383967008123,1.8741796556953605,1.6384244430779349,0.2884743655555806,0.5096613175429564,1.0799056295252107,84.74917908676271,616.3939403177748,9435.45379975845,7879.278557669792,17314.73235742824
leachates,102,0,14.825619433080945,1.8408186953021626,1.5992985350557423,0.278843857812889,0.5008107701779295,1.0538791743910574,83.65322228384754,597.8264436337319,9376.597651181757,7873.1790517865875,17249.776702968345
leachates,103,0,14.279408784849837,1.816621827907625,1.5610819906486255,0.26955006715702934,0.4937422838954939,1.0311114800640948,82.85499406870538,579.8147206750076,9317.98711858912,7867.070488836037,17185.05760742516
leachates,104,0,13.734324548262453,1.8004901771293491,1.523744018161836,0.26058015825037995,0.48840767597811463,1.0112300890238917,82.31621528087042,562.2910046098023,9259.449534414276,7860.9346898879985,17120.384224302274
leachates,105,0,13.18910441203824,1.7914743546654406,1.4872509867238501,0.2519216646170925,0.48471995644699767,0.9939182331303542,82.00071793468989,545.1996970538523,9200.834088355587,7854.755393095261,17055.589481450847
leachates,106,0,12.642654723872571,1.788729060341919,1.4515676959184045,0.2435625181739407,0.4825664235306952,0.9788999060857927,81.873275310602,528.4962662897373,9142.011984007417,7848.5183238931495,16990.530307900568
leachates,107,0,12.094059406616108,1.79147476097683,1.4166584881835966,0.23549107238830663,0.4818160224707803,0.965927636140936,81.89853065428817,512.1464235672396,9082.877293630962,7842.211340585486,16925.08863421645
leachates,108,0,11.542594271513597,1.7989644511292955,1.3824882397991374,0.22769612056660377,0.482322737486676,0.9547721760980576,82.04002029296285,496.1255151455768,9023.348483859145,7835.824656393672,16859.173140252817
leachates,109,0,10.987746578638463,1.81045417227427,1.3490232589904634,0.22016691051388051,0.4839262646987332,0.9452135672945123,82.25929880216479,480.41807274319416,8963.370572094815,7829.351137656112,16792.721709750927
leachates,110,0,10.429239499284934,1.8251765240616935,1.3162321125361909,0.21289315655278845,0.48645086705685475,0.937033218880926,82.5151876887462,465.017467492117,8902.9178507031,7822.786675371084,16725.704526074183
leachates,111,0,9.867060849358143,1.8423168974765245,1.284086395057398,0.2058650496372812,0.4897030939928649,0.9300067961233798,82.76318432100014,449.92561305928643,8841.997081842292,7816.130623350635,16658.12770519293
leachates,112,10,19.321059541508447,1.770735826065317,1.252746360414854,0.19907973639712107,0.49123460632746424,0.9238978469540475,73.85569384248451,436.769678718621,8787.45035153031,7810.142067281613,16597.592418811924
leachates,113,0,18.786672321289622,1.710526737340277,1.222214184322109,0.1925292506584914,0.4775021505014265,0.893480871436211,71.8404867910132,424.24132924962436,8734.173592294483,7804.260866015697,16538.434458310177
leachates,114,0,18.262154996737028,1.660194710896116,1.192483897189061,0.18620565096830405,0.46513907236190055,0.8665059613643248,70.14525805768027,412.2619080680735,8681.949694893072,7798.464690706435,16480.414385599506
leachates,115,0,17.745916225365825,1.618517394881217,1.163543099892557,0.18010106964624356,0.4542589483717292,0.8425547812433073,68.73543779774684,400.76380126060565,8630.582688159882,7792.73306896698,16423.31575712686
leachates,116,0,17.236498763555037,1.5844876748798704,1.135374389721697,0.1742077522419569,0.44489307571507797,0.8212828051880465,67.58135435096712,389.6887195633067,8579.894958815774,7787.047141791093,16366.942100606866
leachates,117,0,16.732563885053406,1.5572691525555478,1.1079565442927128,0.16851808890156972,0.4370216516996283,0.8024038277104191,66.65730688826017,378.98631413508855,8529.724974897286,7781.389463507432,16311.114438404718
leachates,118,0,16.23287877558113,1.5361610713789955,1.081265504550411,0.16302463895895414,0.43059441057622677,0.7856779567661747,65.9407734840851,368.613061602155,8479.925458998136,7775.743841725189,16255.669300723324
leachates,119,0,15.736306722872838,1.5205702422008367,1.0552751919650512,0.15772014989179728,0.4255440042344019,0.7709021684977315,65.411726929156,358.5313674088372,8430.361966874852,7770.095214791937,16200.457181666789
leachates,120,0,15.241799954067963,1.5099881639402226,1.0299581897562644,0.15259757162454773,0.42179440249301,0.7579027552063882,65.05203459960542,348.7088471308666,8380.911836386433,7764.42956498377,16145.341401370202
leachates,121,0,14.748395013126444,1.5039719913126421,1.0052863134088368,0.14765006702081343,0.41926588196825293,0.7465291747219963,64.84492261605934,339.11775364494287,8331.463480471715,7758.733866380903,16090.19734685262
