treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
exudates,44,0.00000,0.30981,0.00901,0.31882,0.28482,0.02473,0.00927,0.05536,0.02940,15.93874,0.00000,31.65828,0.00575,4.75701,14.99945,99.06336,5.56098,86.08698,0.00013,190.71145,37.85459,152.85686,86.08711,104.62434,0.82282,11,1
exudates,45,0.00000,0.30858,0.00886,0.31744,0.28553,0.02498,0.00693,0.05599,0.02875,15.93099,0.00000,31.65746,0.00597,4.71935,14.99941,99.34983,5.76917,86.34285,0.00014,191.46200,38.23291,153.22909,86.34300,105.11900,0.82138,11,1
exudates,46,0.00000,0.30734,0.00871,0.31605,0.28622,0.02523,0.00459,0.05661,0.02812,15.92325,0.00000,31.65666,0.00619,4.68236,14.99937,99.63780,5.97034,86.59583,0.00016,192.20412,38.60708,153.59705,86.59598,105.60814,0.81997,11,1
exudates,47,0.00000,0.30611,0.00856,0.31466,0.28691,0.02548,0.00227,0.05721,0.02751,15.91555,0.00000,31.65587,0.00641,4.64601,14.99933,99.92716,6.16467,86.84593,0.00017,192.93793,38.97713,153.96080,86.84610,106.09183,0.81859,11,1
exudates,48,0.00000,0.30491,0.00841,0.31331,0.28759,0.02572,0.00000,0.05780,0.02691,15.90786,0.00000,31.65511,0.00662,4.61030,14.99929,100.21784,6.35230,87.09319,0.00018,193.66351,39.34314,154.32037,87.09337,106.57014,0.81724,11,1
exudates,49,0.00000,0.30593,0.00830,0.31423,0.28826,0.02596,0.00000,0.05838,0.02632,15.90017,0.00000,31.65435,0.00682,4.57521,14.99924,100.51073,6.53240,87.33765,0.00019,194.38098,39.70515,154.67583,87.33785,107.04313,0.81591,11,1
exudates,50,0.00000,0.30693,0.00820,0.31513,0.28893,0.02620,0.00000,0.05895,0.02575,15.89245,0.00000,31.65359,0.00703,4.54073,14.99920,100.80567,6.70520,87.57934,0.00021,195.09042,40.06323,155.02719,87.57955,107.51087,0.81461,11,1
exudates,51,0.00000,0.30793,0.00809,0.31602,0.28958,0.02644,0.00000,0.05950,0.02519,15.88472,0.00000,31.65284,0.00722,4.50685,14.99915,101.10252,6.87090,87.81828,0.00022,195.79193,40.41741,155.37452,87.81851,107.97342,0.81333,11,1
exudates,52,0.00000,0.30892,0.00798,0.31690,0.29023,0.02667,0.00000,0.06004,0.02465,15.87698,0.00000,31.65210,0.00742,4.47356,14.99910,101.40116,7.02970,88.05451,0.00024,196.48561,40.76777,155.71784,88.05475,108.43086,0.81208,11,1
exudates,53,0.00000,0.30990,0.00788,0.31778,0.29087,0.02691,0.00000,0.06057,0.02412,15.86922,0.00000,31.65136,0.00761,4.44085,14.99905,101.70143,7.18180,88.28806,0.00025,197.17155,41.11434,156.05721,88.28832,108.88323,0.81085,11,1
exudates,54,0.00000,0.31087,0.00777,0.31864,0.29151,0.02713,0.00000,0.06109,0.02360,15.86144,0.00000,31.65062,0.00780,4.40870,14.99900,102.00321,7.32740,88.51895,0.00027,197.84984,41.45717,156.39266,88.51923,109.33061,0.80965,11,1
exudates,55,0.00000,0.31182,0.00767,0.31949,0.29213,0.02736,0.00000,0.06159,0.02309,15.85366,0.00000,31.64989,0.00798,4.37711,14.99895,102.30638,7.46667,88.74723,0.00029,198.52057,41.79633,156.72423,88.74751,109.77305,0.80846,11,1
exudates,56,12.20000,0.31022,0.01012,0.32034,0.29275,0.02758,0.00000,0.06215,0.03453,15.84585,0.00000,31.64916,0.00825,4.49798,14.99889,102.59294,7.71215,88.99112,0.00031,199.29651,42.24454,157.05197,88.99142,110.30509,0.80678,11,1
exudates,57,0.00000,0.31122,0.01003,0.32124,0.29336,0.02788,0.00000,0.06268,0.03378,15.83804,0.00000,31.64844,0.00852,4.46497,14.99883,102.88168,7.94800,89.23193,0.00032,200.06194,42.68602,157.37591,89.23226,110.82968,0.80513,11,1
exudates,58,0.00000,0.31221,0.00993,0.32214,0.29397,0.02817,0.00000,0.06321,0.03306,15.83020,0.00000,31.64773,0.00878,4.43240,14.99877,103.17245,8.17448,89.46971,0.00034,200.81698,43.12088,157.69610,89.47006,111.34693,0.80353,11,1
exudates,59,0.00000,0.31319,0.00984,0.32303,0.29457,0.02846,0.00000,0.06372,0.03235,15.82236,0.00000,31.64702,0.00904,4.40028,14.99870,103.46509,8.39185,89.70449,0.00037,201.56180,43.54923,158.01257,89.70486,111.85694,0.80196,11,1
exudates,60,0.00000,0.31416,0.00974,0.32390,0.29516,0.02874,0.00000,0.06422,0.03165,15.81450,0.00000,31.64631,0.00929,4.36861,14.99863,103.75947,8.60036,89.93631,0.00039,202.29652,43.97117,158.32536,89.93670,112.35983,0.80043,11,1
exudates,61,0.00000,0.31512,0.00964,0.32476,0.29574,0.02902,0.00000,0.06471,0.03097,15.80663,0.00000,31.64561,0.00954,4.33737,14.99857,104.05543,8.80025,90.16521,0.00041,203.02130,44.38680,158.63450,90.16562,112.85568,0.79895,11,1
exudates,62,0.00000,0.31607,0.00954,0.32561,0.29632,0.02929,0.00000,0.06518,0.03031,15.79874,0.00000,31.64491,0.00978,4.30657,14.99850,104.35285,8.99178,90.39121,0.00043,203.73627,44.79621,158.94005,90.39164,113.34462,0.79749,11,1
exudates,63,0.00000,0.31701,0.00944,0.32646,0.29689,0.02956,0.00000,0.06565,0.02966,15.79084,0.00000,31.64421,0.01002,4.27621,14.99842,104.65158,9.17516,90.61436,0.00046,204.44156,45.19952,159.24203,90.61482,113.82674,0.79608,11,1
exudates,64,0.00000,0.31794,0.00934,0.32729,0.29746,0.02983,0.00000,0.06610,0.02903,15.78293,0.00000,31.64353,0.01025,4.24628,14.99835,104.95150,9.35063,90.83469,0.00048,205.13731,45.59682,159.54048,90.83518,114.30213,0.79469,11,1
exudates,65,0.00000,0.31886,0.00924,0.32810,0.29801,0.03009,0.00000,0.06654,0.02841,15.77500,0.00000,31.64284,0.01048,4.21677,14.99828,105.25248,9.51842,91.05224,0.00051,205.82365,45.98820,159.83544,91.05275,114.77090,0.79334,11,1
exudates,66,0.00000,0.31978,0.00914,0.32891,0.29856,0.03035,0.00000,0.06697,0.02781,15.76706,0.00000,31.64216,0.01071,4.18769,14.99820,105.55440,9.67874,91.26704,0.00054,206.50071,46.37376,160.12695,91.26758,115.23313,0.79203,11,1
exudates,67,0.00000,0.32068,0.00903,0.32971,0.29911,0.03060,0.00000,0.06739,0.02722,15.75911,0.00000,31.64148,0.01092,4.15903,14.99812,105.85714,9.83180,91.47912,0.00056,207.16863,46.75359,160.41503,91.47969,115.68894,0.79074,11,1
exudates,68,0.00000,0.32157,0.00893,0.33050,0.29965,0.03086,0.00000,0.06780,0.02665,15.75115,0.00000,31.64080,0.01114,4.13078,14.99804,106.16058,9.97782,91.68853,0.00059,207.82752,47.12779,160.69974,91.68912,116.13840,0.78948,11,1
exudates,69,0.00000,0.32245,0.00883,0.33128,0.30018,0.03110,0.00000,0.06819,0.02608,15.74317,0.00000,31.64013,0.01135,4.10294,14.99795,106.46463,10.11699,91.89528,0.00062,208.47752,47.49643,160.98109,91.89590,116.58162,0.78825,11,1
exudates,70,12.20000,0.32070,0.01135,0.33205,0.30070,0.03135,0.00000,0.06864,0.03746,15.73519,0.00000,31.63947,0.01165,4.22723,14.99786,106.75131,10.36186,92.11763,0.00065,209.23146,47.97233,161.25913,92.11828,117.11317,0.78657,11,1
exudates,71,0.00000,0.32163,0.01125,0.33288,0.30122,0.03166,0.00000,0.06907,0.03666,15.72719,0.00000,31.63881,0.01195,4.19764,14.99777,107.03945,10.59657,92.33689,0.00069,209.97359,48.43969,161.53389,92.33757,117.63601,0.78494,11,1
exudates,72,0.00000,0.32255,0.01116,0.33370,0.30174,0.03197,0.00000,0.06950,0.03588,15.71917,0.00000,31.63815,0.01224,4.16841,14.99767,107.32888,10.82140,92.55309,0.00072,210.70409,48.89868,161.80541,92.55381,118.15028,0.78336,11,1
exudates,73,0.00000,0.32346,0.01106,0.33451,0.30224,0.03227,0.00000,0.06991,0.03511,15.71115,0.00000,31.63750,0.01252,4.13953,14.99758,107.61948,11.03663,92.76629,0.00075,211.42315,49.34943,162.07372,92.76704,118.65611,0.78181,11,1
exudates,74,0.00000,0.32435,0.01096,0.33531,0.30274,0.03257,0.00000,0.07031,0.03437,15.70311,0.00000,31.63685,0.01280,4.11100,14.99748,107.91112,11.24252,92.97651,0.00079,212.13093,49.79208,162.33885,92.97730,119.15364,0.78031,11,1
exudates,75,0.00000,0.32524,0.01086,0.33610,0.30324,0.03286,0.00000,0.07069,0.03364,15.69507,0.00000,31.63620,0.01308,4.08282,14.99738,108.20366,11.43934,93.18380,0.00083,212.82762,50.22678,162.60083,93.18462,119.64299,0.77886,11,1
exudates,76,0.00000,0.32612,0.01075,0.33688,0.30373,0.03315,0.00000,0.07107,0.03292,15.68701,0.00000,31.63556,0.01334,4.05500,14.99727,108.49698,11.62733,93.38819,0.00086,213.51337,50.65366,162.85971,93.38906,120.12431,0.77744,11,1
exudates,77,0.00000,0.32699,0.01065,0.33764,0.30421,0.03343,0.00000,0.07144,0.03222,15.67894,0.00000,31.63492,0.01361,4.02753,14.99716,108.79097,11.80675,93.58974,0.00090,214.18836,51.07285,163.11551,93.59064,120.59772,0.77606,11,1
exudates,78,0.00000,0.32785,0.01054,0.33840,0.30469,0.03371,0.00000,0.07179,0.03154,15.67086,0.00000,31.63428,0.01386,4.00040,14.99706,109.08550,11.97785,93.78846,0.00094,214.85275,51.48449,163.36826,93.78941,121.06334,0.77471,11,1
exudates,79,0.00000,0.32871,0.01043,0.33914,0.30516,0.03398,0.00000,0.07213,0.03088,15.66277,0.00000,31.63365,0.01411,3.97363,14.99695,109.38046,12.14085,93.98441,0.00099,215.50670,51.88871,163.61799,93.98540,121.52131,0.77341,11,1
exudates,80,0.00000,0.32955,0.01033,0.33987,0.30563,0.03424,0.00000,0.07247,0.03023,15.65467,0.00000,31.63302,0.01436,3.94721,14.99683,109.67575,12.29599,94.17762,0.00103,216.15038,52.28564,163.86475,94.17865,121.97174,0.77214,11,1
exudates,81,0.00000,0.33038,0.01022,0.34060,0.30609,0.03451,0.00000,0.07279,0.02959,15.64655,0.00000,31.63240,0.01460,3.92113,14.99672,109.97125,12.44350,94.36812,0.00107,216.78394,52.67540,164.10855,94.36920,122.41475,0.77090,11,1
exudates,82,0.00000,0.33120,0.01011,0.34131,0.30655,0.03476,0.00000,0.07311,0.02897,15.63843,0.00000,31.63177,0.01484,3.89540,14.99660,110.26687,12.58360,94.55596,0.00112,217.40754,53.05812,164.34942,94.55708,122.85046,0.76969,11,1
exudates,83,0.00000,0.33202,0.01000,0.34201,0.30700,0.03502,0.00000,0.07341,0.02837,15.63029,0.00000,31.63115,0.01507,3.87001,14.99648,110.56250,12.71650,94.74116,0.00116,218.02133,53.43391,164.58741,94.74233,123.27900,0.76852,11,1
exudates,84,12.20000,0.33007,0.01263,0.34270,0.30744,0.03526,0.00000,0.07377,0.03970,15.62215,0.00000,31.63054,0.01540,3.99534,14.99635,110.84025,12.95475,94.94200,0.00121,218.73820,53.91566,164.82254,94.94321,123.79500,0.76694,11,1
exudates,85,0.00000,0.33093,0.01253,0.34346,0.30788,0.03558,0.00000,0.07412,0.03885,15.61400,0.00000,31.62993,0.01572,3.96812,14.99622,111.11892,13.18247,95.13976,0.00126,219.44240,54.38756,165.05484,95.14102,124.30139,0.76541,11,1
exudates,86,0.00000,0.33179,0.01242,0.34421,0.30831,0.03589,0.00000,0.07445,0.03803,15.60583,0.00000,31.62932,0.01603,3.94120,14.99609,111.39837,13.39996,95.33449,0.00131,220.13413,54.84979,165.28434,95.33580,124.79833,0.76392,11,1
exudates,87,0.00000,0.33263,0.01231,0.34494,0.30874,0.03620,0.00000,0.07478,0.03722,15.59766,0.00000,31.62871,0.01634,3.91459,14.99595,111.67849,13.60751,95.52623,0.00136,220.81359,55.30252,165.51107,95.52759,125.28600,0.76248,11,1
exudates,88,0.00000,0.33346,0.01220,0.34566,0.30917,0.03650,0.00000,0.07509,0.03642,15.58948,0.00000,31.62811,0.01664,3.88828,14.99581,111.95915,13.80540,95.71503,0.00141,221.48099,55.74593,165.73505,95.71645,125.76454,0.76108,11,1
exudates,89,0.00000,0.33429,0.01209,0.34637,0.30958,0.03679,0.00000,0.07539,0.03565,15.58128,0.00000,31.62751,0.01693,3.86229,14.99567,112.24022,13.99389,95.90093,0.00147,222.13652,56.18019,165.95633,95.90240,126.23412,0.75972,11,1
exudates,90,0.00000,0.33510,0.01197,0.34707,0.31000,0.03708,0.00000,0.07569,0.03490,15.57308,0.00000,31.62691,0.01722,3.83660,14.99552,112.52161,14.17326,96.08397,0.00152,222.78037,56.60546,166.17492,96.08550,126.69487,0.75840,11,1
exudates,91,0.00000,0.33590,0.01186,0.34776,0.31041,0.03736,0.00000,0.07597,0.03416,15.56487,0.00000,31.62632,0.01750,3.81123,14.99538,112.80319,14.34377,96.26420,0.00158,223.41275,57.02190,166.39085,96.26578,127.14697,0.75712,11,1
exudates,92,0.00000,0.33670,0.01174,0.34844,0.31081,0.03763,0.00000,0.07624,0.03344,15.55665,0.00000,31.62573,0.01778,3.78616,14.99523,113.08487,14.50568,96.44164,0.00164,224.03384,57.42969,166.60415,96.44329,127.59055,0.75588,11,1
exudates,93,0.00000,0.33749,0.01162,0.34911,0.31121,0.03790,0.00000,0.07651,0.03274,15.54841,0.00000,31.62514,0.01805,3.76141,14.99508,113.36653,14.65923,96.61636,0.00170,224.64382,57.82897,166.81485,96.61806,128.02576,0.75468,11,1
exudates,94,0.00000,0.33826,0.01150,0.34977,0.31160,0.03816,0.00000,0.07676,0.03205,15.54017,0.00000,31.62455,0.01831,3.73696,14.99492,113.64808,14.80467,96.78837,0.00176,225.24288,58.21990,167.02298,96.79013,128.45274,0.75351,11,1
exudates,95,0.00000,0.33903,0.01138,0.35041,0.31199,0.03842,0.00000,0.07700,0.03138,15.53193,0.00000,31.62397,0.01858,3.71283,14.99476,113.92942,14.94223,96.95772,0.00183,225.83120,58.60264,167.22856,96.95955,128.87165,0.75237,11,1
exudates,96,0.00000,0.33979,0.01126,0.35105,0.31237,0.03868,0.00000,0.07724,0.03072,15.52367,0.00000,31.62339,0.01883,3.68900,14.99460,114.21046,15.07215,97.12446,0.00189,226.40895,58.97734,167.43162,97.12635,129.28261,0.75127,11,1
exudates,97,0.00000,0.34054,0.01114,0.35168,0.31275,0.03892,0.00000,0.07747,0.03008,15.51540,0.00000,31.62281,0.01908,3.66548,14.99444,114.49110,15.19465,97.28861,0.00196,226.97632,59.34414,167.63218,97.29057,129.68576,0.75020,11,1
exudates,98,12.20000,0.33838,0.01391,0.35229,0.31313,0.03916,0.00000,0.07775,0.04138,15.50713,0.00000,31.62224,0.01942,3.79113,14.99427,114.75351,15.42228,97.46845,0.00202,227.64627,59.81599,167.83028,97.47048,130.17580,0.74876,11,1
exudates,99,0.00000,0.33918,0.01379,0.35297,0.31350,0.03948,0.00000,0.07803,0.04049,15.49884,0.00000,31.62166,0.01976,3.76575,14.99409,115.01649,15.63914,97.64527,0.00209,228.30299,60.27706,168.02594,97.64736,130.65563,0.74736,11,1
exudates,100,0.00000,0.33997,0.01367,0.35364,0.31386,0.03978,0.00000,0.07829,0.03962,15.49055,0.00000,31.62109,0.02009,3.74065,14.99391,115.27991,15.84553,97.81911,0.00216,228.94672,60.72754,168.21918,97.82128,131.12544,0.74601,11,1
exudates,101,0.00000,0.34076,0.01355,0.35430,0.31422,0.04008,0.00000,0.07854,0.03878,15.48225,0.00000,31.62053,0.02042,3.71584,14.99373,115.54365,16.04176,97.99003,0.00223,229.57767,61.16764,168.41003,97.99226,131.58541,0.74470,11,1
exudates,102,0.00000,0.34153,0.01342,0.35495,0.31458,0.04037,0.00000,0.07879,0.03795,15.47395,0.00000,31.61996,0.02073,3.69131,14.99355,115.80760,16.22811,98.15805,0.00231,230.19608,61.59756,168.59852,98.16036,132.03571,0.74344,11,1
exudates,103,0.00000,0.34229,0.01329,0.35558,0.31493,0.04065,0.00000,0.07902,0.03715,15.46563,0.00000,31.61940,0.02105,3.66707,14.99336,116.07165,16.40488,98.32324,0.00239,230.80215,62.01748,168.78467,98.32563,132.47653,0.74221,11,1
exudates,104,0.00000,0.34305,0.01316,0.35621,0.31528,0.04093,0.00000,0.07924,0.03636,15.45731,0.00000,31.61884,0.02135,3.64311,14.99317,116.33569,16.57233,98.48563,0.00246,231.39611,62.42761,168.96850,98.48809,132.90802,0.74102,11,1
exudates,105,0.00000,0.34379,0.01303,0.35682,0.31562,0.04120,0.00000,0.07946,0.03559,15.44897,0.00000,31.61829,0.02165,3.61944,14.99298,116.59961,16.73074,98.64527,0.00254,231.97816,62.82812,169.15004,98.64781,133.33036,0.73988,11,1
exudates,106,0.00000,0.34453,0.01290,0.35743,0.31596,0.04146,0.00000,0.07966,0.03484,15.44064,0.00000,31.61773,0.02194,3.59606,14.99278,116.86332,16.88039,98.80219,0.00262,232.54852,63.21921,169.32932,98.80481,133.74371,0.73876,11,1
exudates,107,0.00000,0.34526,0.01276,0.35802,0.31630,0.04172,0.00000,0.07986,0.03410,15.43229,0.00000,31.61718,0.02223,3.57296,14.99258,117.12673,17.02151,98.95644,0.00271,233.10739,63.60104,169.50635,98.95915,134.14824,0.73769,11,1
exudates,108,0.00000,0.34597,0.01263,0.35860,0.31663,0.04197,0.00000,0.08004,0.03339,15.42393,0.00000,31.61663,0.02251,3.55015,14.99238,117.38973,17.15438,99.10807,0.00279,233.65497,63.97381,169.68116,99.11086,134.54411,0.73664,11,1
exudates,109,0.00000,0.34668,0.01249,0.35918,0.31696,0.04222,0.00000,0.08022,0.03269,15.41557,0.00000,31.61608,0.02278,3.52763,14.99218,117.65225,17.27924,99.25711,0.00287,234.19146,64.33769,169.85377,99.25998,134.93148,0.73563,11,1
exudates,110,0.00000,0.34738,0.01236,0.35974,0.31728,0.04246,0.00000,0.08039,0.03200,15.40720,0.00000,31.61554,0.02305,3.50540,14.99197,117.91418,17.39632,99.40360,0.00296,234.71706,64.69284,170.02422,99.40656,135.31050,0.73466,11,1
exudates,111,0.00000,0.34807,0.01222,0.36029,0.31760,0.04269,0.00000,0.08056,0.03134,15.39882,0.00000,31.61499,0.02332,3.48345,14.99176,118.17547,17.50586,99.54758,0.00305,235.23195,65.03945,170.19251,99.55063,135.68133,0.73371,11,1
exudates,112,12.20000,0.34569,0.01515,0.36083,0.31791,0.04292,0.00000,0.08078,0.04260,15.39044,0.00000,31.61445,0.02368,3.60920,14.99154,118.41830,17.72040,99.70733,0.00314,235.84917,65.49050,170.35867,99.71047,136.13870,0.73242,11,1
exudates,113,0.00000,0.34643,0.01501,0.36144,0.31822,0.04322,0.00000,0.08100,0.04168,15.38205,0.00000,31.61391,0.02403,3.58540,14.99132,118.66148,17.92402,99.86413,0.00323,236.45287,65.93013,170.52273,99.86736,136.58551,0.73117,11,1
exudates,114,0.00000,0.34717,0.01487,0.36204,0.31853,0.04351,0.00000,0.08120,0.04079,15.37365,0.00000,31.61337,0.02437,3.56186,14.99109,118.90490,18.11704,100.01803,0.00333,237.04329,66.35858,170.68471,100.02135,137.02193,0.72997,11,1
exudates,115,0.00000,0.34790,0.01472,0.36262,0.31883,0.04379,0.00000,0.08139,0.03991,15.36525,0.00000,31.61284,0.02471,3.53859,14.99086,119.14843,18.29975,100.16908,0.00342,237.62068,66.77605,170.84463,100.17250,137.44818,0.72880,11,1
exudates,116,0.00000,0.34862,0.01458,0.36320,0.31913,0.04407,0.00000,0.08158,0.03906,15.35684,0.00000,31.61231,0.02504,3.51559,14.99062,119.39196,18.47247,100.31732,0.00352,238.18527,67.18276,171.00251,100.32084,137.86443,0.72768,11,1
exudates,117,0.00000,0.34933,0.01443,0.36376,0.31942,0.04434,0.00000,0.08175,0.03823,15.34842,0.00000,31.61178,0.02537,3.49286,14.99038,119.63540,18.63549,100.46280,0.00362,238.73731,67.57893,171.15838,100.46642,138.27089,0.72659,11,1
exudates,118,0.00000,0.35003,0.01429,0.36431,0.31971,0.04460,0.00000,0.08192,0.03741,15.34000,0.00000,31.61125,0.02568,3.47040,14.99014,119.87864,18.78909,100.60556,0.00372,239.27701,67.96477,171.31224,100.60928,138.66773,0.72554,11,1
exudates,119,0.00000,0.35072,0.01414,0.36486,0.32000,0.04485,0.00000,0.08208,0.03662,15.33157,0.00000,31.61072,0.02600,3.44821,14.98990,120.12157,18.93356,100.74565,0.00383,239.80462,68.34048,171.46414,100.74948,139.05514,0.72453,11,1
exudates,120,0.00000,0.35140,0.01399,0.36539,0.32029,0.04510,0.00000,0.08223,0.03584,15.32313,0.00000,31.61020,0.02630,3.42629,14.98966,120.36412,19.06918,100.88312,0.00393,240.32034,68.70626,171.61408,100.88705,139.43329,0.72355,11,1
exudates,121,0.00000,0.35207,0.01384,0.36591,0.32057,0.04534,0.00000,0.08237,0.03508,15.31468,0.00000,31.60967,0.02660,3.40464,14.98941,120.60617,19.19620,101.01799,0.00404,240.82441,69.06232,171.76209,101.02203,139.80237,0.72261,11,1
exudates,122,0.00000,0.35274,0.01368,0.36642,0.32084,0.04558,0.00000,0.08250,0.03434,15.30623,0.00000,31.60915,0.02689,3.38327,14.98915,120.84766,19.31489,101.15033,0.00415,241.31703,69.40885,171.90818,101.15448,140.16255,0.72169,11,1
exudates,123,0.00000,0.35339,0.01353,0.36692,0.32112,0.04581,0.00000,0.08262,0.03362,15.29778,0.00000,31.60863,0.02718,3.36217,14.98890,121.08849,19.42551,101.28016,0.00426,241.79842,69.74604,172.05238,101.28442,140.51400,0.72081,11,1
exudates,124,0.00000,0.35403,0.01338,0.36741,0.32138,0.04603,0.00000,0.08274,0.03292,15.28932,0.00000,31.60811,0.02746,3.34133,14.98864,121.32858,19.52831,101.40754,0.00437,242.26880,70.07408,172.19471,101.41191,140.85689,0.71996,11,1
exudates,125,0.00000,0.35467,0.01323,0.36790,0.32165,0.04625,0.00000,0.08285,0.03223,15.28085,0.00000,31.60760,0.02773,3.32077,14.98838,121.56786,19.62351,101.53249,0.00448,242.72835,70.39316,172.33519,101.53698,141.19137,0.71914,11,1
exudates,126,12.20000,0.35206,0.01630,0.36837,0.32191,0.04646,0.00000,0.08302,0.04346,15.27237,0.00000,31.60708,0.02811,3.44661,14.98810,121.78859,19.82366,101.67331,0.00460,243.29016,70.81633,172.47384,101.67791,141.61225,0.71800,11,1
exudates,127,0.00000,0.35276,0.01615,0.36891,0.32217,0.04674,0.00000,0.08319,0.04252,15.26390,0.00000,31.60657,0.02847,3.42420,14.98782,122.00956,20.01281,101.81127,0.00472,243.83836,71.22769,172.61067,101.81599,142.02236,0.71690,11,1
exudates,128,0.00000,0.35345,0.01598,0.36943,0.32243,0.04701,0.00000,0.08335,0.04160,15.25541,0.00000,31.60606,0.02883,3.40205,14.98754,122.23065,20.19127,101.94642,0.00484,244.37318,71.62748,172.74571,101.95126,142.42192,0.71584,11,1
exudates,129,0.00000,0.35413,0.01582,0.36995,0.32268,0.04727,0.00000,0.08349,0.04071,15.24692,0.00000,31.60555,0.02918,3.38016,14.98726,122.45176,20.35937,102.07881,0.00496,244.89490,72.01593,172.87897,102.08377,142.81113,0.71482,11,1
exudates,130,0.00000,0.35480,0.01566,0.37046,0.32293,0.04753,0.00000,0.08363,0.03983,15.23842,0.00000,31.60504,0.02952,3.35852,14.98697,122.67278,20.51742,102.20848,0.00509,245.40377,72.39328,173.01048,102.21357,143.19020,0.71383,11,1
exudates,131,0.00000,0.35546,0.01549,0.37095,0.32317,0.04778,0.00000,0.08376,0.03898,15.22992,0.00000,31.60454,0.02985,3.33715,14.98668,122.89359,20.66572,102.33548,0.00521,245.90002,72.75976,173.14026,102.34070,143.55932,0.71288,11,1
exudates,132,0.00000,0.35611,0.01533,0.37144,0.32342,0.04802,0.00000,0.08388,0.03814,15.22141,0.00000,31.60403,0.03018,3.31603,14.98638,123.11412,20.80457,102.45987,0.00534,246.38390,73.11558,173.26831,102.46521,143.91869,0.71197,11,1
exudates,133,0.00000,0.35675,0.01516,0.37191,0.32366,0.04825,0.00000,0.08399,0.03733,15.21290,0.00000,31.60353,0.03050,3.29517,14.98609,123.33425,20.93426,102.58167,0.00547,246.85565,73.46098,173.39467,102.58714,144.26851,0.71108,11,1
exudates,134,0.00000,0.35738,0.01499,0.37237,0.32389,0.04848,0.00000,0.08409,0.03653,15.20438,0.00000,31.60303,0.03082,3.27457,14.98579,123.55390,21.05506,102.70094,0.00561,247.31550,73.79616,173.51934,102.70655,144.60896,0.71024,11,1
exudates,135,0.00000,0.35801,0.01482,0.37283,0.32412,0.04870,0.00000,0.08419,0.03576,15.19586,0.00000,31.60253,0.03113,3.25423,14.98548,123.77298,21.16725,102.81772,0.00574,247.76369,74.12134,173.64235,102.82346,144.94023,0.70942,11,1
exudates,136,0.00000,0.35862,0.01465,0.37327,0.32435,0.04892,0.00000,0.08428,0.03500,15.18733,0.00000,31.60203,0.03143,3.23415,14.98517,123.99141,21.27110,102.93206,0.00588,248.20044,74.43673,173.76371,102.93793,145.26251,0.70863,11,1
exudates,137,0.00000,0.35922,0.01448,0.37371,0.32458,0.04913,0.00000,0.08436,0.03426,15.17880,0.00000,31.60154,0.03172,3.21433,14.98486,124.20910,21.36687,103.04399,0.00602,248.62598,74.74253,173.88344,103.05000,145.57597,0.70788,11,1
exudates,138,0.00000,0.35982,0.01431,0.37413,0.32480,0.04933,0.00000,0.08443,0.03354,15.17026,0.00000,31.60104,0.03201,3.19477,14.98455,124.42598,21.45482,103.15356,0.00616,249.04052,75.03895,174.00156,103.15971,145.88080,0.70715,11,1
exudates,139,0.00000,0.36040,0.01415,0.37455,0.32503,0.04952,0.00000,0.08449,0.03283,15.16172,0.00000,31.60054,0.03230,3.17547,14.98424,124.64198,21.53519,103.26081,0.00630,249.44427,75.32619,174.11809,103.26710,146.17717,0.70645,11,1
exudates,140,12.20000,0.35758,0.01737,0.37496,0.32524,0.04971,0.00000,0.08463,0.04405,15.15317,0.00000,31.60005,0.03268,3.30142,14.98390,124.83941,21.72049,103.38402,0.00644,249.95037,75.71733,174.23303,103.39046,146.55990,0.70545,11,1
exudates,141,0.00000,0.35824,0.01719,0.37543,0.32546,0.04997,0.00000,0.08476,0.04309,15.14462,0.00000,31.59956,0.03305,3.28029,14.98357,125.03706,21.89476,103.50448,0.00659,250.44288,76.09646,174.34642,103.51107,146.93181,0.70448,11,1
exudates,142,0.00000,0.35888,0.01701,0.37589,0.32567,0.05022,0.00000,0.08488,0.04215,15.13606,0.00000,31.59907,0.03342,3.25940,14.98323,125.23480,22.05832,103.62222,0.00674,250.92208,76.46381,174.45827,103.62896,147.29312,0.70356,11,1
exudates,143,0.00000,0.35951,0.01683,0.37634,0.32588,0.05046,0.00000,0.08499,0.04124,15.12750,0.00000,31.59858,0.03378,3.23876,14.98289,125.43253,22.21151,103.73730,0.00689,251.38823,76.81964,174.56859,103.74419,147.64404,0.70266,11,1
exudates,144,0.00000,0.36014,0.01664,0.37678,0.32608,0.05070,0.00000,0.08509,0.04034,15.11893,0.00000,31.59810,0.03413,3.21836,14.98254,125.63014,22.35464,103.84977,0.00704,251.84159,77.16419,174.67740,103.85681,147.98478,0.70181,11,1
exudates,145,0.00000,0.36075,0.01646,0.37721,0.32629,0.05093,0.00000,0.08518,0.03947,15.11036,0.00000,31.59761,0.03447,3.19822,14.98219,125.82754,22.48802,103.95966,0.00720,252.28242,77.49771,174.78471,103.96686,148.31556,0.70098,11,1
