Variable,RMSE,Bias,EF
POMSoil155,1.5904356298728555,1.1414527775252183,-1.0655962577635707
MAOMSoil155,1.767208839528072,0.8250226477002442,-0.27710740165273506
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.017931653186975437,-0.01548376253611474,-1.7905599957687501
bactSoil155,5.798335901393598,-5.776542384607114,-134.73573182159714
fungiSoil155,0.0872335263575914,-0.06469719295705405,-1.5530802563883208
bactSubstrate155,0.05571665438853478,-0.01674007005038097,-0.7534521656783191
fungiSubstrate155,0.037467376364163925,-0.026745236937269795,-0.7357002270099
respSoil1,0.07076365988205809,-0.0414651842450169,-0.523554111691048
respSoil15,0.3487737036380758,-0.34717302131967526,-108.52994514450378
respSoil29,0.2920334043211168,-0.2844814566953296,-19.251370524958542
respSoil43,0.34576532079987926,-0.3327697446153041,-12.60679330446993
respSoil71,0.35231230864329954,-0.3394360484323305,-13.606339660422273
respSoil99,0.32807173125715927,-0.32123998754253835,-24.45670089696609
respSoil127,0.27507740838913,-0.27279127190940244,-61.75086075788772
respSoil155,0.29508065804966704,-0.29202957007606856,-54.87637989519784
respSubstrate1,0.06956970879388305,-0.05943091631142979,-2.6961866321769095
respSubstrate15,0.07812859708956962,-0.06708439331143444,-2.7908013392951756
respSubstrate29,0.06983954456975058,-0.059880779435030076,-2.7547891176463946
respSubstrate43,0.07667466010434586,-0.06606000217979185,-2.85380802577929
respSubstrate71,0.07846485149994933,-0.06715184314573859,-2.7019118635767603
respSubstrate99,0.08569421757766736,-0.07201885606114691,-2.3591759226415405
respSubstrate127,0.08754798672650807,-0.07504305944310222,-2.708296702426113
respSubstrate155,0.10601854401924808,-0.09136739979893922,-2.830939054587665
Mean EF,,,-19.209693866805825
