Variable,RMSE,Bias,EF
POMSoil155,1.1021800029503355,0.15857819435310358,0.007984861469725657
MAOMSoil155,1.7431702570257779,0.7704803425047375,-0.24259981826857602
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.0033352874654081254,-0.0026522959384683623,0.9034577879708314
MB155,41.829492893197916,-37.32316504793811,-5.489783508834197
FB155,0.22026159454563932,-0.15038969335715646,-1.3543400888455523
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.07032811542453431,-0.04371530036135263,-0.2944385297884018
respSoil15,0.11100090114736041,-0.10720180683829064,-10.096424614241041
respSoil29,0.06599901057456671,-0.025875613408256486,-0.053840128430238776
respSoil43,0.1108144880430974,-0.07891315990303564,-0.5405358855490492
respSoil71,0.10957830416805933,-0.07612873612449783,-0.5461856750009602
respSoil99,0.08962755335806226,-0.06707939415466663,-1.3647058556035176
respSoil127,0.03483107681486463,-0.005078184114705366,-0.20900895751418003
respSoil155,0.04821541201778597,-0.021671939738060194,-0.4608222262214816
respSubstrate1,0.05782470879082635,-0.04943240290616992,-1.6628347391343814
respSubstrate15,0.0651244717685893,-0.05559010579017309,-1.6352344047933753
respSubstrate29,0.05645226310432281,-0.04796609195143821,-1.423015985809807
respSubstrate43,0.06228976193487782,-0.05348373913909647,-1.541359680489379
respSubstrate71,0.06200484337744606,-0.05254008607536467,-1.3234484200110557
respSubstrate99,0.07188755484285585,-0.059133430267230336,-1.190523877328451
respSubstrate127,0.06806819723350539,-0.0579227127644444,-1.297765043671451
respSubstrate155,0.08602504522011548,-0.07397500937426851,-1.5372471260999898
PE1,0.06742849529237677,-0.04519954828394151,-0.3953298949479549
PE15,0.02949575326291246,0.012642822147116315,0.17317056996415336
PE29,0.05089535937256592,0.0045204030123798975,0.10074546207150503
PE43,0.09865124318139602,-0.07729500714653854,-0.6387094680856589
PE71,0.062126509764475944,0.018480259719790074,0.23681847358766916
PE99,0.06746859026182932,-0.032105230843967304,-0.34100454892871124
PE127,0.050130512316864266,-0.03736384937969682,-1.705890230971029
PE155,0.06967355069154292,-0.05544454347174035,-2.2359974803033755
Mean EF,,,-1.299414691902067
