Variable,RMSE,Bias,EF
POMSoil155,1.1475531874223903,-0.0427467555826162,0.00939521271777688
MAOMSoil155,1.9017453106314197,0.8908903110648612,-0.28165096207593465
POMSubstrate155,0.006360394813708796,-0.0054731455,-2.853077840867999
MAOMSubstrate155,0.006807888784892035,-0.00576389903495619,0.5909908507248915
MB155,110.71225664212065,109.04680202030727,-33.90876506416325
FB155,0.3325113519996083,-0.3041584011438442,-5.462818390087336
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.21798785863481346,-0.2134216637220353,-17.933156294005187
respSoil15,0.22710591642707242,-0.2253913116568672,-41.53731301021864
respSoil29,0.09317068491047527,-0.06896822225380644,-0.838270451458047
respSoil43,0.08373078638396464,-0.04714726312478037,0.0879819776329811
respSoil71,0.09542396337076181,-0.029898000827296153,0.09673137792327213
respSoil99,0.06903241952791178,0.001873924406174867,-0.005313491067930443
respSoil127,0.084417379636272,0.0772199978474039,-5.382202598276107
respSoil155,0.08501381039406207,0.07570544906034121,-4.088326656860082
respSubstrate1,0.01378431178126464,0.0046322925944658625,0.8566081832997283
respSubstrate15,0.06422019853176905,-0.05506754565961347,-1.5770657325735482
respSubstrate29,0.058822197566444794,-0.050106046992810516,-1.6982747336977675
respSubstrate43,0.06543620418715863,-0.05619759435476181,-1.8096774335305899
respSubstrate71,0.06413471338568313,-0.05433365952246025,-1.4213047656204982
respSubstrate99,0.06948270311126124,-0.05682098567360522,-1.081476030415852
respSubstrate127,0.06757798205126335,-0.05760620908429133,-1.170235715491173
respSubstrate155,0.0849021926122503,-0.07297248971785758,-1.3718301486428088
PE1,0.039921615540078885,-0.004148593366596528,0.2899395421947505
PE15,0.027858304035365294,-0.007596359656993572,0.3380297536323609
PE29,0.05353252628915666,0.012562708374311457,0.18262106088744168
PE43,0.054656211230055346,-0.028445002246105626,0.49091016408561083
PE71,0.08101152496538178,0.03268609171479675,0.10873154870414636
PE99,0.07379353182495224,-0.02980601073323119,-0.20123491040906094
PE127,0.051616394453402485,-0.03833771701302463,-1.3312212014300808
PE155,0.06485375647844491,-0.05076418972442439,-1.7278902641709513
Mean EF,,,-4.087638867441996
