treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
exudates+leachates,114,0.00000,0.33722,0.01888,0.35610,0.29994,0.04175,0.01441,0.05116,0.03949,15.37364,0.00000,31.59898,0.01678,4.44914,14.99744,119.09042,16.52431,65.76286,0.00125,201.37884,52.44274,148.93609,65.76410,135.61473,0.48493,19,5
exudates+leachates,115,0.00000,0.33435,0.01861,0.35296,0.30032,0.04198,0.01065,0.05126,0.03862,15.36580,0.00000,31.59842,0.01701,4.39349,14.99738,119.26468,16.71430,65.86082,0.00128,201.84107,52.71734,149.12374,65.86210,135.97897,0.48436,19,5
exudates+leachates,116,0.00000,0.33150,0.01834,0.34984,0.30070,0.04220,0.00694,0.05136,0.03778,15.35801,0.00000,31.59789,0.01723,4.33879,14.99731,119.43607,16.89582,65.95733,0.00132,202.29054,52.98068,149.30986,65.95865,136.33189,0.48381,19,5
exudates+leachates,117,0.00000,0.32868,0.01807,0.34675,0.30108,0.04241,0.00326,0.05144,0.03695,15.35028,0.00000,31.59738,0.01746,4.28504,14.99724,119.60465,17.06909,66.05242,0.00135,202.72751,53.23302,149.49449,66.05378,136.67373,0.48330,19,5
exudates+leachates,118,0.00000,0.32625,0.01781,0.34406,0.30145,0.04262,0.00000,0.05152,0.03614,15.34260,0.00000,31.59689,0.01767,4.23222,14.99717,119.77070,17.23405,66.14611,0.00139,203.15225,53.47462,149.67763,66.14750,137.00475,0.48281,19,5
exudates+leachates,119,0.00000,0.32698,0.01765,0.34463,0.30182,0.04281,0.00000,0.05160,0.03535,15.33491,0.00000,31.59641,0.01788,4.18033,14.99710,119.93645,17.38871,66.23842,0.00143,203.56502,53.70572,149.85929,66.23985,137.32516,0.48236,19,5
exudates+leachates,120,0.00000,0.32770,0.01748,0.34518,0.30218,0.04299,0.00000,0.05166,0.03458,15.32721,0.00000,31.59592,0.01809,4.12937,14.99703,120.10182,17.53340,66.32938,0.00147,203.96606,53.92658,150.03948,66.33085,137.63522,0.48193,19,5
exudates+leachates,121,0.00000,0.32841,0.01731,0.34572,0.30255,0.04317,0.00000,0.05172,0.03382,15.31950,0.00000,31.59544,0.01829,4.07932,14.99696,120.26672,17.66842,66.41900,0.00151,204.35564,54.13742,150.21822,66.42051,137.93513,0.48153,19,5
exudates+leachates,122,0.00000,0.32911,0.01714,0.34625,0.30291,0.04334,0.00000,0.05177,0.03309,15.31178,0.00000,31.59496,0.01849,4.03017,14.99688,120.43106,17.79408,66.50731,0.00155,204.73400,54.33849,150.39551,66.50886,138.22514,0.48116,19,5
exudates+leachates,123,0.00000,0.32980,0.01696,0.34677,0.30327,0.04350,0.00000,0.05181,0.03237,15.30405,0.00000,31.59447,0.01869,3.98192,14.99681,120.59478,17.91067,66.59433,0.00159,205.10137,54.53002,150.57136,66.59592,138.50546,0.48082,19,5
exudates+leachates,124,0.00000,0.33049,0.01679,0.34727,0.30362,0.04365,0.00000,0.05184,0.03167,15.29632,0.00000,31.59399,0.01888,3.93456,14.99673,120.75780,18.01850,66.68008,0.00163,205.45801,54.71223,150.74578,66.68171,138.77630,0.48050,19,5
exudates+leachates,125,0.00000,0.33116,0.01661,0.34777,0.30397,0.04380,0.00000,0.05188,0.03099,15.28858,0.00000,31.59351,0.01906,3.88807,14.99665,120.92004,18.11784,66.76457,0.00167,205.80413,54.88535,150.91878,66.76625,139.03789,0.48020,19,5
exudates+leachates,126,12.20000,0.33260,0.02010,0.35270,0.30432,0.04394,0.00444,0.05198,0.04224,15.28075,0.00000,31.59300,0.01932,4.29889,14.99658,121.07632,18.33009,66.85692,0.00172,206.26505,55.17467,151.09038,66.85863,139.40641,0.47960,19,5
exudates+leachates,127,0.00000,0.32963,0.01982,0.34945,0.30467,0.04417,0.00061,0.05208,0.04131,15.27298,0.00000,31.59251,0.01957,4.24642,14.99650,121.22987,18.53291,66.94779,0.00176,206.71233,55.45176,151.26057,66.94955,139.76278,0.47902,19,5
exudates+leachates,128,0.00000,0.32977,0.01964,0.34940,0.30501,0.04439,0.00000,0.05217,0.04040,15.26521,0.00000,31.59203,0.01981,4.19480,14.99642,121.38305,18.72420,67.03722,0.00180,207.14628,55.71690,151.42938,67.03903,140.10725,0.47848,19,5
exudates+leachates,129,0.00000,0.33049,0.01947,0.34995,0.30535,0.04460,0.00000,0.05225,0.03952,15.25744,0.00000,31.59155,0.02005,4.14402,14.99634,121.53621,18.90388,67.12523,0.00185,207.56717,55.97037,151.59680,67.12708,140.44009,0.47798,19,5
exudates+leachates,130,0.00000,0.33120,0.01930,0.35050,0.30569,0.04481,0.00000,0.05232,0.03865,15.24966,0.00000,31.59107,0.02028,4.09408,14.99626,121.68926,19.07229,67.21184,0.00190,207.97529,56.21243,151.76286,67.21373,140.76155,0.47750,19,5
exudates+leachates,131,0.00000,0.33190,0.01912,0.35102,0.30602,0.04500,0.00000,0.05239,0.03781,15.24187,0.00000,31.59059,0.02051,4.04498,14.99617,121.84210,19.22979,67.29707,0.00194,208.37090,56.44334,151.92756,67.29901,141.07189,0.47705,19,5
exudates+leachates,132,0.00000,0.33260,0.01894,0.35154,0.30636,0.04519,0.00000,0.05245,0.03698,15.23407,0.00000,31.59012,0.02073,3.99671,14.99609,121.99463,19.37672,67.38095,0.00199,208.75429,56.66339,152.09090,67.38294,141.37135,0.47664,19,5
exudates+leachates,133,0.00000,0.33329,0.01876,0.35205,0.30668,0.04536,0.00000,0.05250,0.03618,15.22626,0.00000,31.58964,0.02095,3.94926,14.99600,122.14677,19.51340,67.46350,0.00204,209.12571,56.87281,152.25291,67.46554,141.66017,0.47625,19,5
exudates+leachates,134,0.00000,0.33396,0.01858,0.35254,0.30701,0.04553,0.00000,0.05254,0.03539,15.21845,0.00000,31.58916,0.02116,3.90264,14.99591,122.29843,19.64018,67.54475,0.00209,209.48544,57.07186,152.41358,67.54683,141.93861,0.47589,19,5
exudates+leachates,135,0.00000,0.33463,0.01839,0.35302,0.30734,0.04569,0.00000,0.05257,0.03462,15.21063,0.00000,31.58869,0.02137,3.85683,14.99583,122.44953,19.75735,67.62470,0.00214,209.83372,57.26079,152.57293,67.62684,142.20688,0.47555,19,5
exudates+leachates,136,0.00000,0.33529,0.01820,0.35350,0.30766,0.04584,0.00000,0.05260,0.03387,15.20280,0.00000,31.58821,0.02158,3.81182,14.99574,122.59999,19.86524,67.70340,0.00219,210.17082,57.43985,152.73096,67.70558,142.46523,0.47524,19,5
exudates+leachates,137,0.00000,0.33595,0.01801,0.35396,0.30798,0.04598,0.00000,0.05262,0.03314,15.19497,0.00000,31.58773,0.02178,3.76761,14.99565,122.74974,19.96414,67.78084,0.00224,210.49697,57.60928,152.88769,67.78308,142.71389,0.47496,19,5
exudates+leachates,138,0.00000,0.33659,0.01782,0.35441,0.30829,0.04612,0.00000,0.05264,0.03243,15.18712,0.00000,31.58726,0.02198,3.72419,14.99555,122.89872,20.05435,67.85707,0.00229,210.81243,57.76930,153.04313,67.85936,142.95307,0.47470,19,5
exudates+leachates,139,0.00000,0.33722,0.01763,0.35485,0.30861,0.04625,0.00000,0.05265,0.03173,15.17927,0.00000,31.58678,0.02217,3.68155,14.99546,123.04684,20.13615,67.93210,0.00234,211.11743,57.92016,153.19727,67.93444,143.18299,0.47446,19,5
exudates+leachates,140,12.20000,0.33419,0.02109,0.35528,0.30892,0.04637,0.00000,0.05274,0.04297,15.17142,0.00000,31.58631,0.02243,4.06954,14.99537,123.18563,20.33428,68.01503,0.00239,211.53732,58.18718,153.35014,68.01742,143.51990,0.47392,19,5
exudates+leachates,141,0.00000,0.33489,0.02091,0.35581,0.30922,0.04658,0.00000,0.05282,0.04202,15.16355,0.00000,31.58583,0.02268,4.02130,14.99527,123.32457,20.52009,68.09653,0.00245,211.94364,58.44190,153.50174,68.09898,143.84466,0.47342,19,5
exudates+leachates,142,0.00000,0.33558,0.02073,0.35631,0.30953,0.04679,0.00000,0.05289,0.04110,15.15568,0.00000,31.58536,0.02293,3.97383,14.99518,123.46356,20.69398,68.17664,0.00250,212.33668,58.68460,153.65208,68.17914,144.15754,0.47295,19,5
exudates+leachates,143,0.00000,0.33627,0.02054,0.35681,0.30983,0.04698,0.00000,0.05296,0.04020,15.14780,0.00000,31.58489,0.02318,3.92712,14.99508,123.60250,20.85631,68.25537,0.00256,212.71674,58.91557,153.80117,68.25793,144.45881,0.47251,19,5
exudates+leachates,144,0.00000,0.33694,0.02035,0.35730,0.31013,0.04716,0.00000,0.05301,0.03932,15.13991,0.00000,31.58441,0.02342,3.88116,14.99498,123.74128,21.00744,68.33276,0.00261,213.08410,59.13509,153.94901,68.33537,144.74873,0.47210,19,5
exudates+leachates,145,0.00000,0.33761,0.02016,0.35777,0.31043,0.04734,0.00000,0.05306,0.03847,15.13202,0.00000,31.58394,0.02365,3.83595,14.99488,123.87982,21.14773,68.40882,0.00267,213.43904,59.34342,154.09562,68.41149,145.02756,0.47171,19,5
exudates+leachates,146,0.00000,0.33827,0.01997,0.35823,0.31073,0.04751,0.00000,0.05310,0.03763,15.12412,0.00000,31.58347,0.02388,3.79149,14.99478,124.01802,21.27753,68.48357,0.00273,213.78185,59.54084,154.24101,68.48630,145.29555,0.47136,19,5
exudates+leachates,147,0.00000,0.33892,0.01977,0.35869,0.31102,0.04766,0.00000,0.05313,0.03681,15.11621,0.00000,31.58300,0.02410,3.74778,14.99468,124.15580,21.39716,68.55705,0.00278,214.11279,59.72761,154.38517,68.55983,145.55295,0.47103,19,5
exudates+leachates,148,0.00000,0.33956,0.01957,0.35913,0.31131,0.04781,0.00000,0.05316,0.03601,15.10830,0.00000,31.58253,0.02432,3.70480,14.99457,124.29306,21.50696,68.62927,0.00284,214.43213,59.90400,154.52813,68.63211,145.80002,0.47073,19,5
exudates+leachates,149,0.00000,0.34019,0.01937,0.35956,0.31160,0.04796,0.00000,0.05318,0.03523,15.10038,0.00000,31.58206,0.02454,3.66256,14.99447,124.42974,21.60724,68.70025,0.00290,214.74013,60.07024,154.66989,68.70315,146.03698,0.47045,19,5
exudates+leachates,150,0.00000,0.34081,0.01916,0.35997,0.31189,0.04809,0.00000,0.05319,0.03447,15.09245,0.00000,31.58159,0.02475,3.62104,14.99436,124.56575,21.69832,68.77002,0.00296,215.03706,60.22660,154.81045,68.77298,146.26408,0.47020,19,5
exudates+leachates,151,0.00000,0.34142,0.01896,0.36038,0.31217,0.04821,0.00000,0.05319,0.03373,15.08452,0.00000,31.58112,0.02495,3.58025,14.99425,124.70103,21.78051,68.83859,0.00303,215.32316,60.37332,154.94984,68.84161,146.48154,0.46997,19,5
exudates+leachates,152,0.00000,0.34203,0.01875,0.36078,0.31245,0.04833,0.00000,0.05319,0.03300,15.07658,0.00000,31.58064,0.02516,3.54017,14.99414,124.83551,21.85410,68.90599,0.00309,215.59868,60.51064,155.08804,68.90908,146.68960,0.46976,19,5
exudates+leachates,153,0.00000,0.34262,0.01855,0.36117,0.31273,0.04844,0.00000,0.05319,0.03229,15.06864,0.00000,31.58017,0.02535,3.50080,14.99403,124.96912,21.91937,68.97224,0.00315,215.86388,60.63880,155.22508,68.97539,146.88849,0.46958,19,5
exudates+leachates,154,12.20000,0.33944,0.02211,0.36155,0.31300,0.04854,0.00000,0.05326,0.04351,15.06068,0.00000,31.57971,0.02562,3.87005,14.99392,125.09340,22.10106,69.04644,0.00321,216.24411,60.88316,155.36095,69.04966,147.19446,0.46910,19,5
exudates+leachates,0,12.20000,0.35283,0.01045,0.36328,0.22933,0.02242,0.11153,0.02343,0.01184,16.28208,0.00000,31.70857,0.00005,26.39068,15.00000,92.61050,0.05964,49.53603,0.00000,142.20617,28.01722,114.18895,49.53603,92.67014,0.53454,20,5
exudates+leachates,1,0.00000,0.35073,0.01003,0.36076,0.23026,0.02243,0.10807,0.02389,0.01149,16.27421,0.00000,31.70717,0.00010,23.03686,15.00000,92.82787,0.11890,49.72616,0.00000,142.67292,28.02898,114.64395,49.72616,92.94677,0.53500,20,5
exudates+leachates,2,0.00000,0.34871,0.00963,0.35834,0.23117,0.02244,0.10473,0.02433,0.01115,16.26637,0.00000,31.70579,0.00015,20.47176,15.00000,93.04466,0.17762,49.91494,0.00000,143.13722,28.04167,115.09556,49.91494,93.22228,0.53544,20,5
exudates+leachates,3,0.00000,0.34677,0.00926,0.35602,0.23209,0.02245,0.10149,0.02476,0.01082,16.25856,0.00000,31.70444,0.00020,18.44628,15.00000,93.26097,0.23570,50.10240,0.00000,143.59907,28.05526,115.54380,50.10240,93.49667,0.53587,20,5
exudates+leachates,4,0.00000,0.34489,0.00889,0.35378,0.23299,0.02246,0.09834,0.02518,0.01050,16.25079,0.00000,31.70312,0.00025,16.80630,15.00000,93.47690,0.29302,50.28853,0.00000,144.05845,28.06974,115.98871,50.28853,93.76992,0.53630,20,5
exudates+leachates,5,0.00000,0.34307,0.00855,0.35162,0.23389,0.02247,0.09526,0.02559,0.01019,16.24305,0.00000,31.70181,0.00029,15.45132,15.00000,93.69254,0.34949,50.47334,0.00000,144.51537,28.08506,116.43030,50.47334,94.04203,0.53671,20,5
exudates+leachates,6,0.00000,0.34131,0.00822,0.34952,0.23478,0.02248,0.09226,0.02599,0.00990,16.23534,0.00000,31.70053,0.00034,14.31302,15.00000,93.90795,0.40504,50.65684,0.00000,144.96984,28.10123,116.86861,50.65684,94.31299,0.53711,20,5
exudates+leachates,7,0.00000,0.33959,0.00790,0.34749,0.23566,0.02250,0.08933,0.02638,0.00961,16.22766,0.00000,31.69928,0.00038,13.34333,15.00000,94.12320,0.45961,50.83905,0.00000,145.42186,28.11821,117.30364,50.83905,94.58281,0.53751,20,5
exudates+leachates,8,0.00000,0.33791,0.00760,0.34551,0.23654,0.02251,0.08646,0.02676,0.00932,16.22001,0.00000,31.69804,0.00043,12.50742,15.00000,94.33834,0.51314,51.01996,0.00000,145.87144,28.13601,117.73544,51.01996,94.85148,0.53789,20,5
exudates+leachates,9,0.00000,0.33627,0.00731,0.34359,0.23741,0.02252,0.08365,0.02713,0.00905,16.21238,0.00000,31.69683,0.00047,11.77945,15.00000,94.55342,0.56558,51.19959,0.00000,146.31860,28.15459,118.16401,51.19959,95.11901,0.53827,20,5
exudates+leachates,10,0.00000,0.33467,0.00704,0.34171,0.23827,0.02254,0.08090,0.02749,0.00879,16.20479,0.00000,31.69563,0.00052,11.13984,15.00000,94.76849,0.61690,51.37795,0.00000,146.76334,28.17396,118.58938,51.37795,95.38539,0.53864,20,5
exudates+leachates,11,0.00000,0.33311,0.00677,0.33988,0.23913,0.02255,0.07819,0.02784,0.00854,16.19722,0.00000,31.69446,0.00056,10.57347,15.00000,94.98357,0.66707,51.55505,0.00000,147.20569,28.19410,119.01159,51.55505,95.65064,0.53899,20,5
exudates+leachates,12,0.00000,0.33158,0.00652,0.33809,0.23998,0.02257,0.07554,0.02819,0.00829,16.18968,0.00000,31.69331,0.00060,10.06850,15.00000,95.19869,0.71606,51.73089,0.00000,147.64564,28.21501,119.43064,51.73089,95.91476,0.53934,20,5
exudates+leachates,13,0.00000,0.33007,0.00628,0.33635,0.24083,0.02259,0.07294,0.02853,0.00805,16.18216,0.00000,31.69218,0.00064,9.61551,15.00000,95.41389,0.76385,51.90548,0.00000,148.08323,28.23666,119.84656,51.90548,96.17775,0.53968,20,5
exudates+leachates,14,12.20000,0.35801,0.01242,0.37043,0.24167,0.02260,0.10616,0.02896,0.01973,16.17405,0.00000,31.69083,0.00074,10.80918,15.00000,95.66822,0.88743,52.08791,0.00000,148.64356,28.38420,120.25936,52.08792,96.55564,0.53946,20,5
exudates+leachates,15,0.00000,0.35616,0.01209,0.36825,0.24250,0.02272,0.10303,0.02938,0.01922,16.16597,0.00000,31.68950,0.00084,10.39955,15.00000,95.92117,1.00801,52.26886,0.00000,149.19803,28.52898,120.66905,52.26886,96.92918,0.53925,20,5
exudates+leachates,16,0.00000,0.35434,0.01176,0.36610,0.24332,0.02284,0.09994,0.02979,0.01872,16.15793,0.00000,31.68820,0.00093,10.02075,15.00000,96.17281,1.12559,52.44832,0.00000,149.74672,28.67106,121.07566,52.44832,97.29840,0.53905,20,5
exudates+leachates,17,0.00000,0.35255,0.01144,0.36399,0.24414,0.02295,0.09689,0.03019,0.01824,16.14992,0.00000,31.68692,0.00103,9.66948,14.99999,96.42319,1.24020,52.62632,0.00000,150.28971,28.81050,121.47921,52.62632,97.66339,0.53885,20,5
exudates+leachates,18,0.00000,0.35078,0.01112,0.36190,0.24496,0.02306,0.09388,0.03058,0.01777,16.14194,0.00000,31.68566,0.00112,9.34289,14.99999,96.67236,1.35185,52.80286,0.00000,150.82708,28.94735,121.87972,52.80286,98.02421,0.53867,20,5
exudates+leachates,19,0.00000,0.34903,0.01082,0.35985,0.24577,0.02317,0.09091,0.03096,0.01731,16.13400,0.00000,31.68443,0.00121,9.03854,14.99999,96.92038,1.46054,52.97797,0.00000,151.35889,29.08167,122.27722,52.97797,98.38092,0.53850,20,5
exudates+leachates,20,0.00000,0.34730,0.01052,0.35782,0.24657,0.02328,0.08797,0.03133,0.01686,16.12608,0.00000,31.68321,0.00130,8.75426,14.99999,97.16728,1.56631,53.15165,0.00000,151.88524,29.21351,122.67173,53.15166,98.73358,0.53833,20,5
exudates+leachates,21,0.00000,0.34559,0.01024,0.35583,0.24736,0.02339,0.08508,0.03169,0.01643,16.11820,0.00000,31.68202,0.00138,8.48819,14.99999,97.41310,1.66916,53.32393,0.00000,152.40619,29.34293,123.06326,53.32393,99.08226,0.53818,20,5
exudates+leachates,22,0.00000,0.34390,0.00996,0.35386,0.24815,0.02349,0.08222,0.03205,0.01601,16.11035,0.00000,31.68085,0.00147,8.23868,14.99999,97.65788,1.76914,53.49480,0.00001,152.92182,29.46998,123.45185,53.49480,99.42702,0.53803,20,5
exudates+leachates,23,0.00000,0.34224,0.00968,0.35192,0.24894,0.02359,0.07939,0.03239,0.01560,16.10253,0.00000,31.67970,0.00155,8.00427,14.99998,97.90166,1.86625,53.66428,0.00001,153.43221,29.59470,123.83751,53.66429,99.76792,0.53789,20,5
exudates+leachates,24,0.00000,0.34059,0.00942,0.35001,0.24971,0.02369,0.07660,0.03272,0.01520,16.09474,0.00000,31.67857,0.00163,7.78366,14.99998,98.14447,1.96055,53.83240,0.00001,153.93742,29.71716,124.22026,53.83240,100.10502,0.53776,20,5
exudates+leachates,25,0.00000,0.33896,0.00916,0.34812,0.25048,0.02379,0.07385,0.03305,0.01481,16.08698,0.00000,31.67746,0.00171,7.57571,14.99998,98.38633,2.05205,53.99915,0.00001,154.43753,29.83741,124.60012,53.99916,100.43837,0.53763,20,5
exudates+leachates,26,0.00000,0.33735,0.00891,0.34626,0.25125,0.02389,0.07113,0.03336,0.01443,16.07925,0.00000,31.67638,0.00178,7.37939,14.99997,98.62727,2.14078,54.16455,0.00001,154.93261,29.95548,124.97713,54.16456,100.76805,0.53752,20,5
exudates+leachates,27,0.00000,0.33576,0.00866,0.34443,0.25201,0.02398,0.06844,0.03367,0.01406,16.07155,0.00000,31.67531,0.00186,7.19379,14.99997,98.86731,2.22679,54.32862,0.00001,155.42273,30.07144,125.35129,54.32863,101.09411,0.53741,20,5
exudates+leachates,28,12.20000,0.36411,0.01360,0.37770,0.25277,0.02407,0.10086,0.03405,0.02563,16.06327,0.00000,31.67402,0.00200,8.16063,14.99997,99.13903,2.39346,54.50043,0.00001,156.03293,30.31032,125.72261,54.50044,101.53249,0.53678,20,5
exudates+leachates,29,0.00000,0.36211,0.01331,0.37542,0.25351,0.02426,0.09764,0.03442,0.02501,16.05503,0.00000,31.67277,0.00213,7.96636,14.99996,99.40872,2.55539,54.67066,0.00001,156.63478,30.54368,126.09110,54.67067,101.96411,0.53618,20,5
exudates+leachates,30,0.00000,0.36013,0.01303,0.37316,0.25426,0.02445,0.09445,0.03479,0.02441,16.04682,0.00000,31.67153,0.00226,7.78056,14.99996,99.67643,2.71264,54.83934,0.00001,157.22842,30.77162,126.45680,54.83935,102.38907,0.53560,20,5
exudates+leachates,31,0.00000,0.35817,0.01276,0.37092,0.25499,0.02463,0.09130,0.03514,0.02382,16.03865,0.00000,31.67032,0.00239,7.60273,14.99996,99.94220,2.86528,55.00647,0.00002,157.81397,30.99426,126.81971,55.00648,102.80748,0.53504,20,5
exudates+leachates,32,0.00000,0.35623,0.01248,0.36871,0.25573,0.02481,0.08817,0.03548,0.02325,16.03052,0.00000,31.66913,0.00252,7.43241,14.99995,100.20607,3.01340,55.17208,0.00002,158.39156,31.21170,127.17986,55.17209,103.21946,0.53451,20,5
exudates+leachates,33,0.00000,0.35430,0.01222,0.36652,0.25645,0.02499,0.08508,0.03581,0.02269,16.02243,0.00000,31.66796,0.00264,7.26917,14.99994,100.46808,3.15705,55.33617,0.00002,158.96132,31.42405,127.53727,55.33619,103.62513,0.53400,20,5
exudates+leachates,34,0.00000,0.35239,0.01195,0.36434,0.25717,0.02516,0.08202,0.03613,0.02214,16.01437,0.00000,31.66682,0.00276,7.11263,14.99994,100.72827,3.29631,55.49878,0.00002,159.52337,31.63141,127.89197,55.49880,104.02457,0.53352,20,5
exudates+leachates,35,0.00000,0.35050,0.01169,0.36220,0.25789,0.02532,0.07898,0.03644,0.02161,16.00635,0.00000,31.66570,0.00288,6.96241,14.99993,100.98667,3.43125,55.65990,0.00002,160.07785,31.83388,128.24396,55.65993,104.41792,0.53305,20,5
exudates+leachates,36,0.00000,0.34863,0.01144,0.36007,0.25860,0.02548,0.07598,0.03675,0.02109,15.99836,0.00000,31.66460,0.00299,6.81817,14.99993,101.24332,3.56194,55.81957,0.00003,160.62486,32.03158,128.59328,55.81960,104.80526,0.53260,20,5
exudates+leachates,37,0.00000,0.34677,0.01119,0.35796,0.25930,0.02564,0.07302,0.03704,0.02058,15.99041,0.00000,31.66352,0.00311,6.67960,14.99992,101.49824,3.68847,55.97779,0.00003,161.16453,32.22459,128.93994,55.97782,105.18671,0.53218,20,5
exudates+leachates,38,0.00000,0.34494,0.01094,0.35588,0.26000,0.02580,0.07008,0.03733,0.02009,15.98249,0.00000,31.66246,0.00322,6.54640,14.99991,101.75148,3.81089,56.13458,0.00003,161.69697,32.41302,129.28396,56.13461,105.56237,0.53177,20,5
exudates+leachates,39,0.00000,0.34311,0.01070,0.35381,0.26070,0.02595,0.06717,0.03761,0.01960,15.97461,0.00000,31.66143,0.00332,6.41829,14.99990,102.00304,3.92929,56.28995,0.00003,162.22232,32.59696,129.62536,56.28998,105.93233,0.53138,20,5
exudates+leachates,40,0.00000,0.34131,0.01046,0.35177,0.26138,0.02610,0.06429,0.03788,0.01913,15.96676,0.00000,31.66041,0.00343,6.29503,14.99990,102.25298,4.04373,56.44392,0.00004,162.74067,32.77651,129.96416,56.44396,106.29671,0.53100,20,5
exudates+leachates,41,0.00000,0.33952,0.01023,0.34975,0.26207,0.02624,0.06145,0.03814,0.01867,15.95894,0.00000,31.65942,0.00353,6.17635,14.99989,102.50130,4.15429,56.59651,0.00004,163.25214,32.95176,130.30038,56.59655,106.65559,0.53065,20,5
exudates+leachates,42,12.20000,0.36766,0.01468,0.38233,0.26275,0.02638,0.09321,0.03847,0.03016,15.95056,0.00000,31.65821,0.00370,6.95982,14.99988,102.77654,4.34838,56.75679,0.00004,163.88175,33.24774,130.63402,56.75683,107.12492,0.52982,20,5
exudates+leachates,43,0.00000,0.36545,0.01442,0.37987,0.26342,0.02662,0.08983,0.03878,0.02946,15.94222,0.00000,31.65703,0.00386,6.83016,14.99987,103.04922,4.53646,56.91545,0.00005,164.50118,33.53609,130.96509,56.91549,107.58568,0.52902,20,5
exudates+leachates,44,0.00000,0.36326,0.01417,0.37742,0.26409,0.02685,0.08649,0.03909,0.02878,15.93392,0.00000,31.65588,0.00402,6.70449,14.99986,103.31938,4.71864,57.07250,0.00005,165.11058,33.81696,131.29362,57.07255,108.03802,0.52826,20,5
exudates+leachates,45,0.00000,0.36108,0.01391,0.37500,0.26475,0.02707,0.08318,0.03939,0.02812,15.92566,0.00000,31.65474,0.00418,6.58266,14.99985,103.58706,4.89503,57.22798,0.00006,165.71013,34.09050,131.61963,57.22803,108.48210,0.52753,20,5
exudates+leachates,46,0.00000,0.35893,0.01366,0.37259,0.26541,0.02729,0.07989,0.03968,0.02747,15.91745,0.00000,31.65364,0.00433,6.46453,14.99984,103.85231,5.06575,57.38189,0.00006,166.30000,34.35687,131.94313,57.38195,108.91806,0.52684,20,5
exudates+leachates,47,0.00000,0.35679,0.01341,0.37020,0.26606,0.02750,0.07664,0.03996,0.02683,15.90928,0.00000,31.65255,0.00448,6.34998,14.99983,104.11515,5.23090,57.53425,0.00006,166.88036,34.61622,132.26414,57.53432,109.34604,0.52617,20,5
exudates+leachates,48,0.00000,0.35467,0.01317,0.36783,0.26671,0.02771,0.07342,0.04023,0.02621,15.90114,0.00000,31.65149,0.00462,6.23886,14.99982,104.37563,5.39058,57.68509,0.00007,167.45137,34.86868,132.58269,57.68516,109.76621,0.52553,20,5
exudates+leachates,49,0.00000,0.35256,0.01292,0.36548,0.26735,0.02791,0.07022,0.04049,0.02560,15.89305,0.00000,31.65045,0.00477,6.13107,14.99980,104.63378,5.54491,57.83442,0.00007,168.01318,35.11439,132.89879,57.83450,110.17869,0.52492,20,5
exudates+leachates,50,0.00000,0.35048,0.01268,0.36316,0.26798,0.02811,0.06706,0.04074,0.02501,15.88500,0.00000,31.64944,0.00491,6.02649,14.99979,104.88964,5.69398,57.98227,0.00008,168.56597,35.35351,133.21246,57.98235,110.58362,0.52433,20,5
exudates+leachates,51,0.00000,0.34841,0.01244,0.36085,0.26862,0.02830,0.06393,0.04099,0.02443,15.87698,0.00000,31.64844,0.00504,5.92501,14.99978,105.14325,5.83791,58.12863,0.00009,169.10988,35.58616,133.52372,58.12872,110.98116,0.52377,20,5
exudates+leachates,52,0.00000,0.34636,0.01221,0.35857,0.26924,0.02849,0.06083,0.04123,0.02386,15.86901,0.00000,31.64747,0.00518,5.82651,14.99976,105.39464,5.97679,58.27355,0.00009,169.64507,35.81248,133.83258,58.27364,111.37143,0.52324,20,5
exudates+leachates,53,0.00000,0.34433,0.01197,0.35630,0.26987,0.02867,0.05776,0.04145,0.02331,15.86107,0.00000,31.64653,0.00531,5.73089,14.99975,105.64383,6.11074,58.41702,0.00010,170.17169,36.03261,134.13908,58.41712,111.75457,0.52273,20,5
exudates+leachates,54,0.00000,0.34231,0.01174,0.35406,0.27049,0.02885,0.05472,0.04167,0.02277,15.85317,0.00000,31.64560,0.00544,5.63806,14.99973,105.89087,6.23984,58.55908,0.00010,170.68989,36.24668,134.44321,58.55918,112.13071,0.52224,20,5
exudates+leachates,55,0.00000,0.34032,0.01151,0.35183,0.27110,0.02902,0.05172,0.04189,0.02224,15.84531,0.00000,31.64469,0.00556,5.54791,14.99972,106.13578,6.36421,58.69973,0.00011,171.19982,36.45482,134.74500,58.69984,112.49999,0.52178,20,5
exudates+leachates,56,12.20000,0.36804,0.01575,0.38379,0.27171,0.02918,0.08290,0.04216,0.03367,15.83690,0.00000,31.64358,0.00575,6.21104,14.99970,106.40389,6.57446,58.84805,0.00012,171.82653,36.78207,135.04446,58.84817,112.97836,0.52088,20,5
exudates+leachates,57,0.00000,0.36562,0.01550,0.38113,0.27231,0.02945,0.07937,0.04243,0.03290,15.82853,0.00000,31.64249,0.00594,6.11095,14.99969,106.66907,6.77777,58.99474,0.00012,172.44170,37.10012,135.34158,58.99487,113.44684,0.52002,20,5
