Variable,RMSE,Bias,EF
POMSoil155,1.1878826033139906,0.4844963696951868,-0.1522860105362147
MAOMSoil155,1.6674477919955368,0.5799965390167845,-0.1369887341258076
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.001969912454801328,-0.001297088788959915,0.9663221347567703
MB155,39.88444726134715,-35.22372899803371,-3.917217808856549
FB155,0.28080377142007024,-0.23925293499235062,-2.890911493237334
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.19253492471858066,-0.18521422556720668,-10.278629999370553
respSoil15,0.23039791587540803,-0.22821000820858867,-46.797204437588704
respSoil29,0.1400906485597004,-0.12353346093228967,-3.660233195869198
respSoil43,0.17085094619246047,-0.15436856758887105,-2.322214725103757
respSoil71,0.1771924965025771,-0.15799391719732286,-2.6946764908669683
respSoil99,0.16528649522189948,-0.15191537841907155,-5.461587663891385
respSoil127,0.0973179136252523,-0.0907639558477897,-6.8540817730203285
respSoil155,0.10888078388785831,-0.10122759258852103,-6.6076277274188975
respSubstrate1,0.03894854495907476,-0.03217109796193425,-0.1584998899983996
respSubstrate15,0.06951007116710464,-0.05952020760875716,-2.000588494706331
respSubstrate29,0.0625195343821638,-0.05342823543905578,-2.0089448175743128
respSubstrate43,0.06841364608241729,-0.058836953992267536,-2.0681163934811937
respSubstrate71,0.06725979979688372,-0.05730284444716931,-1.720112717583294
respSubstrate99,0.07208719272506392,-0.05976397689890137,-1.377091721241567
respSubstrate127,0.07126059240711957,-0.06072140168071347,-1.4568633680328298
respSubstrate155,0.08790977392313748,-0.0755740119514299,-1.6340007726970471
PE1,0.06466285116719835,-0.04201893181171292,-0.4236458230582687
PE15,0.04233061457342011,0.029662497977209747,-0.758094769999136
PE29,0.06355565974782,0.025445017725481318,-0.24737979237494012
PE43,0.07011202898134397,-0.04923040404801142,0.16936438242016338
PE71,0.07489434158748602,0.036714357664036475,0.11304502371719183
PE99,0.06868541853812621,-0.026280288389453288,-0.1753974292252194
PE127,0.04779667521322099,-0.03356095804802925,-1.019297629870827
PE155,0.06061979298805376,-0.047225035113869905,-1.6344938570976741
Mean EF,,,-3.6677009239728893
