Variable,RMSE,Bias,EF
POMSoil155,1.2223397345826383,-0.2868371209791871,0.030441494678337566
MAOMSoil155,1.6958048657155356,0.01968676854667306,-0.001701267179249788
POMSubstrate155,0.006457782238606407,-0.005551142875,-2.8302584983157146
MAOMSubstrate155,0.005074202864779578,-0.0042949648621493025,0.7844523778865955
MB155,136.68116019464082,135.46008383691827,-70.20349763055052
FB155,0.24286726736560377,-0.1959010938524466,-2.0174868168971454
bactSubstrate155,,,
fungiSubstrate155,,,
respSoil1,0.1788672741377733,0.1657482743596289,-7.830189690736592
respSoil15,0.1036440370163936,0.08017948357838933,-15.37352369761264
respSoil29,0.15830486659742113,0.08915426442913707,-6.402654440680827
respSoil43,0.09543422404654736,0.03882565464063116,0.13446707768596466
respSoil71,0.09035329276426103,-0.015193934050751486,0.023722624036374818
respSoil99,0.07825079731151655,0.04593376492791994,-0.5462797789855125
respSoil127,0.12340570662702588,0.11755763355883879,-10.410200412813722
respSoil155,0.1236612375766126,0.1150886082752021,-7.05101843105002
respSubstrate1,0.04744380171643538,-0.039673060221796945,-0.6530025345545627
respSubstrate15,0.06427514713719158,-0.054812128946774154,-1.5536394091920247
respSubstrate29,0.058381484619132465,-0.05008636024072675,-1.6681520594073032
respSubstrate43,0.0650271657092338,-0.055846834224766745,-1.730231798473163
respSubstrate71,0.06345643393645392,-0.05375167145905321,-1.395202122946293
respSubstrate99,0.06852392107177059,-0.0566322065663457,-1.1306163007116394
respSubstrate127,0.0674158285267881,-0.05747562277566916,-1.1856876377972188
respSubstrate155,0.0842521861740206,-0.07232854374515135,-1.378449934261479
PE1,0.10337981434262963,-0.07976066046570304,-2.168308630064895
PE15,0.11724553813975669,0.09762639047958055,-24.45881762150442
PE29,0.1821060202588554,0.13524442956352853,-9.536833751372226
PE43,0.06525506715989866,0.006498317210068532,0.342820602518247
PE71,0.07498991826413653,0.002320096235454601,0.06582170853799074
PE99,0.06740419041438589,-0.028399964141266762,-0.22903551992924864
PE127,0.05148044783390875,-0.036112857857947635,-1.0875765896398986
PE155,0.06634261846920411,-0.05197157277760811,-1.8098894453014256
Mean EF,,,-5.709017604487808
