Variable,RMSE,Bias,EF
POMSoil155,1.144745945286743,0.29303646575322234,-0.0701175165341239
MAOMSoil155,1.6447259559256817,0.5095678512737605,-0.10621301537716454
POMSubstrate155,0.00634870846553591,-0.005455696166666666,-2.8235717232540782
MAOMSubstrate155,0.008695102137017532,-0.007472280094382763,0.34385461527175265
bactSoil155,7.1367346067879796,6.717926337131144,-204.6300311565335
fungiSoil155,0.12052621659882878,-0.10599682316648792,-3.87372092409261
bactSubstrate155,16.89160846152222,14.228631655645605,-161162.19706436942
fungiSubstrate155,0.03670326281611702,-0.02602878911239333,-0.665626038665939
respSoil1,0.10064694463683603,0.0827122148468442,-2.0820416371623693
respSoil15,0.04527063865625297,-0.030544047738029302,-0.8453495640243212
respSoil29,0.0754707274436955,0.038379715305335946,-0.3525285134221825
respSoil43,0.09449763854563961,-0.010087248032657314,-0.016330207280303988
respSoil71,0.09470363876228838,-0.019458072776156042,-0.05540487332937216
respSoil99,0.06508912792390495,-0.0026304075307341467,-0.002031570046268527
respSoil127,0.05675957406953123,0.04458698413059899,-1.671702488536536
respSoil155,0.046832508304171704,0.024146489970359886,-0.40747799091950365
respSubstrate1,0.06955841442291037,-0.05942100041348104,-2.6949866066177037
respSubstrate15,0.07801492477493799,-0.0669860179752352,-2.7797785971651017
respSubstrate29,0.069332864741287,-0.05944182664132591,-2.7005054086384255
respSubstrate43,0.07568059254684038,-0.06519940761625997,-2.754528500924246
respSubstrate71,0.07631684570509063,-0.06527130910174986,-2.5020035693138385
respSubstrate99,0.08221867216716493,-0.06899925052543321,-2.092221748390857
respSubstrate127,0.08271320067942824,-0.07087156460485879,-2.3100290207037957
respSubstrate155,0.09993072227751597,-0.086090114169398,-2.403608695182687
Mean EF,,,-6724.987209130012
